diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
FBT2308,FBT2308,Fast Buds,465 watt,"Aptus,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",0.3,9,1.0,123.0,
Zombie haze,Zombie Haze,Sumo Seeds,480 watt,"Metrop,",True,Manual,"Plagron batmix Grow Medium,",,"Topping,LST,Defoliation,",0.4,15,2.0,,
Chemdog,Chemdog,Green House Seed Co.,"LED / 300W V300,LED / 100W P1000,","General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,ScrOG,Defoliation,",0.6,18,1.0,,150.0
Life is fiery with its beauty,Auto Gigabud,G13 Labs,1800 watt,"Dynomyco,Gaia Green,",True,Manual,"Promix veg Grow Medium,",Paper Towel,"Defoliation,Topping,FIMing,LST,",0.74,12,2.0,230.0,3685.44
Barnys run,Blue Sunset Sherbert,Barney'S Farm,600 watt,"Remo Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,HST,LST,Topping,",Mammoth Tents,15,,,
GG#4 cloned flowers,Gorilla Glue,ILGM,550 watt,"General Hydroponics (GHE),Botanicare,",True,Hydroponics,"Expanded Clay Grow Medium,",,"monster cropping,LST,Monstercropping,Monstercropping (cloned flowers),Defoliation,monstercropping clones from flower,ScrOG,monstercroping,",0.91,11,1.0,,
Amnesia Haze #2,Amnesia Haze Automatic,Royal Queen Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Other,"LST,",0.5,11,1.0,,319.0
"C#5 ""Allfather""",Godfather,Dr. Seeds,400 watt,"NPK Industries,Fox Farm,Fish Head Farms,Purpinator,",,,"Bone Meal Grow Medium,Blood Meal Grow Medium,Fish Bone Meal Grow Medium,Kelp Meal Grow Medium,Gypsum Grow Medium,Wollastonite Grow Medium,Dolomitic Lime Grow Medium,Basalt Rock Dust Grow Medium,Humic Acid Grow Medium,Mycorrhizae Innoculant Grow Medium,Worm Castings Grow Medium,Azomite Grow Medium,Greensand Grow Medium,Shrimp Chitin Grow Medium,Crab Chitin Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Pumice Grow Medium,Seashells Grow Medium,Hydroton Pebbles Grow Medium,Charcoal Grow Medium,Peat Moss Grow Medium,",,"Main-Lining,Defoliation,Monstercropping,Supercropping,Topping,LST,",,25,3.0,200.0,
First tape,Green Gelato Automatic,Royal Queen Seeds,720 watt,"Grotek,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,LST,SoG,Defoliation,",1.4,11,11.0,430.0,520.0
BlumenBot DZ1 - Mendo Breath,Dutchman Seeds - Mendo Breath,Custom Breeder & Strain,200 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,HST,LST,",1.22,26,1.0,,
Pellezino Cookies,Pellezino Cookies,Original Sensible Seeds,120 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",0.12,12,1.0,46.2,139.5
I forgot again,Amnesia FAST,Seedsman,725 watt,"Dynomyco,",True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Quad Manifold,LST,Defoliation,",1.22,14,1.0,,390.0
RQS - Sherbet Queen Automatic,Sherbet Queen Automatic,Royal Queen Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Defoliation,LST,",0.37,12,1.0,26.0,90.0
Sativa Landrace,Sativa,Custom Breeder & Strain,,,True,,"Soil Grow Medium,",,"12-12 From Seed,",,15,1.0,50.0,200.0
Viparspectra 3x3,Banana Purple Punch Auto,Fast Buds,300 watt,"Dr. Earth,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Coco Coir Grow Medium,",,,0.84,14,1.0,45.5,
White Widow CBD Auto,Auto White Widow CBD,Pyramid Seeds,500 watt,"Emerald Harvest,",True,Manual,"Soil Grow Medium,peat Grow Medium,",,,4.88,8,1.0,35.0,150.0
NUGGETS FROM SPACE,Skywalker OG Runtz XL Auto,Sweet Seeds,250 watt,"BioBizz,Organics Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"SoG,HST,Defoliation,",0.3,8,,272.0,1192.0
Barney farm,Strawberry Cheesecake Auto,Barney'S Farm,,,True,,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,,,12,1.0,80.0,80.0
Medical 1st grow EVER,Auto Critical Orange Punch,Dutch Passion,300 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,,14,1.0,,
Lucky # 7!,White LSD Auto,MSNL,391 watt,"General Hydroponics (GHE),",True,Manual,"Fox Farm Ocean's Floor Grow Medium,",,,,13,1.0,,15.0
Mimosa x Orange Punch,Mimosa x Orange Punch,Barney'S Farm,720 watt,"Growth Technology,BioBizz,Advanced Nutrients,Buddhas Tree,",True,Manual,"Soil Grow Medium,",Other,,,16,2.0,,
Gelato Cookies,Gelato Cookies,Ganja Farmer Seeds,310 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"ScrOG,Defoliation,",0.3,13,,58.0,58.0
FBT2304,FBT2304,Fast Buds,150 watt,"Real Growers,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",4,9,1.0,,28.35
Auto black opium,Auto Black Opium,Divine Seeds,"LED / 250W Series 3 SQ Samsung LM301H 250 Watt Grow Light,",,True,Manual,"Other Grow Medium,",,,,13,,,
Auto chem bomb,Chem-Bomb Auto,Humboldt Seed Organization,"LED / 250W Series 3 Samsung LM301H 250 Watt Grow Light,",,True,,,,"LST,",,9,,,
Auto run,Wedding Cake Auto,Barney'S Farm,500 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,castings Grow Medium,",Directly In Substrate,,1.5,10,2.0,100.0,
Crush Kush,Toronto Cannabis Seeds Crush Kush,Custom Breeder & Strain,1000 watt,,True,Manual,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W 1000W DE HPS Grow Bulb,pro mix Grow Medium,various composts Grow Medium,",,"Topping,",,7,1.0,,42.52
Gorilla Glue / skywalker OG dwc,Gorilla Glue Auto,Barney'S Farm,240 watt,"Advanced Nutrients,",True,Hydroponics,,Peat Pellet,,1,14,1.0,285.0,3500.0
The Sin,The Sin,Anesia Seeds,680 watt,"Green Buzz Nutrients,",True,Manual,,Glass Of Water,"Defoliation,",0.4,18,1.0,140.0,555.0
Oracle Octane,Oracle Octane,Anesia Seeds,680 watt,"Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,HST,",0.6,18,1.0,145.0,595.0
BluMnesia,Blue Amnesia Haze,Amsterdam Genetics,680 watt,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",0.4,18,1.0,135.0,490.0
The SIN 2,The Sin,Anesia Seeds,650 watt,"Advanced Nutrients,",True,Manual,,,,0.4,17,1.0,130.0,505.0
Oracle octane 2,Oracle Octane,Anesia Seeds,480 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.6,17,1.0,105.0,475.0
GUAVA,Guava X Gelato #41 Auto,Green House Seed Co.,650 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.4,10,,212.0,505.0
MIMOSA XL,Mimosa XL Auto,Ganja Farmer Seeds,480 watt,"Advanced Nutrients,",True,Manual,,,,0.8,10,1.0,189.0,675.0
Gelat.OG,Gelat.OG Auto,Seedsman,480 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"HST,",0.8,10,1.0,236.0,950.0
Acapulco Gold,Acapulco Gold Autoflower,MSNL,480 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.3,10,1.0,47.0,170.0
Pink Rozay,Pink Rozay x Strawberry Banana Auto,Original Sensible Seeds,480 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.3,10,1.0,65.0,245.0
Critical Royalqueenseeds,Critical,Royal Queen Seeds,150 watt,"BioBizz,",True,Manual,"Biobizz Grow Medium,",,"Defoliation,ScrOG,",0.36,8,2.0,155.0,650.05
Skywalker OG Auto,Skywalker OG Auto,Barney'S Farm,100 watt,"Plant Success (Plant Revolution),BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,12,1.0,,
Grape Skunk,Quebec Cannabis Seeds Grape Skunk,Custom Breeder & Strain,1000 watt,,True,Manual,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W 1000W DE HPS Grow Bulb,pro mix Grow Medium,various composts Grow Medium,",,,,8,1.0,,28.35
Old School Skunk,Shoreline,The Devils Harvest Seeds,150 watt,"Fox Farm,",True,Manual,"ProMix Grow Medium,",,"Main-Lining,Defoliation,",1.83,8,1.0,72.0,293.0
Zkittlez -n- Popcorn... Movie Time!,Zkittlez Auto,Seedsman,660 watt,"Dutchpro USA,Earth Juice,",True,Manual,"Gorilla Grow Tent GGT 4x8,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,HST,Defoliation,",16,12,1.0,99.0,307.0
White Dream,Quebec Cannabis Seeds White Dream,Custom Breeder & Strain,1000 watt,,True,Manual,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W 1000W DE HPS Grow Bulb,pro mix Grow Medium,various composts Grow Medium,",,"Topping,",,9,1.0,,2.0
Muxika,Muxika,Bask Triangle Farms,,,True,Manual,,Paper Towel,"SoG,",,15,,,
Testing fire!! “Baskittlez”,Bask Triangle Farms - Baskittlez,Custom Breeder & Strain,,,True,Manual,,Paper Towel,"SoG,",,15,,,
MAMIA,Bask Triangle Farms - Mamia,Custom Breeder & Strain,,,True,Manual,,Paper Towel,"SoG,",,15,,,
Banana Garden for Hungry Monkeys,Gorilla Banana,Expert Seeds,240 watt,"General Hydroponics (GHE),Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Rockwool Cube,"LST,",1,10,5.0,142.0,450.0
Smogg,Smogg,Bask Triangle Farms,,,True,Manual,,Paper Towel,"SoG,",,14,,,
Purple Domina Auto #1,Purple Domina Auto,Anesia Seeds,253 watt,"Advanced Nutrients,Mills Nutrients,Bio Technology,",True,Manual,"Light Mix Mills Grow Medium,",Directly In Substrate,"LST,Defoliation,ScrOG,",Custom,15,1.0,120.0,550.0
MEXICAN CANDY CannapediaGrowersCup4th,Mexican Candy,Super Strains,300 watt,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Peat Grow Medium,",Glass Of Water,"Topping,LST,ScrOG,Defoliation,",0.5,18,1.0,,425.0
Skunk #1 - Sensi Seeds,Skunk #1,Sensi Seeds,450 watt,,True,Manual,"Peat Moss Grow Medium,Perlite Grow Medium,Earthworm Castings Grow Medium,Rabbit Manure Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",1.22,15,1.0,,251.0
Animal Mints#15 x Blowpops Bx1 Reg,AnimalMints15xBpBx1,Custom Breeder & Strain,650 watt,"FloraFlex,Advanced Nutrients,Emerald Harvest,NPK Industries,General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,Peatmos Grow Medium,",,,1.22,17,4.0,45.0,100.0
Chef anna grape ghost,Grape ghost,Custom Breeder & Strain,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",0.76,13,1.0,151.06,
Exotic genetix - red runtz,100K,Exotic Genetix,650 watt,"Humboldt County's Own,Terpinator,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",Custom,12,,,
Dark Devil 12-12 + Organics Nutrients,Dark Devil Auto®,Sweet Seeds,150 watt,"BioBizz,Organics Nutrients,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,",0.64,12,1.0,56.7,226.0
"1er journal, 5 souches Auto différentes",Auto Cinderella Jack,Dutch Passion,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Autre Grow Medium,",,"FIMing,Defoliation,",1,16,1.0,115.0,115.0
First ever Auto: Quick One by RQS :),Quick One,Royal Queen Seeds,100 watt,"General Hydroponics (GHE),Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",0.19,9,1.0,5.0,25.0
Bertha - Big Bang Auto [G2],Big Bang Auto,Green House Seed Co.,600 watt,"BioBizz,Canna,Advanced Nutrients,",True,Manual,"Perlite Grow Medium,Coco Boost Grow Medium,",Directly In Substrate,"High Frequency Fertigation,LST,",0.36,11,1.0,34.0,170.0
Strawberry Tree,Strawberry Tree,Anesia Seeds,"LED / 100W Mars TS 600,","Top Crop,Advanced Nutrients,",True,,,,"LST,",,8,,60.0,
FastBuds Gorilla Punch vs Gorilla Cookie,Gorilla Punch Auto,Fast Buds,1200 watt,"Advanced Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",,"FIMing,ScrOG,Defoliation,",2.8,10,8.0,1380.0,
Sour Apple Auto,Sour Apple Autoflower,Humboldt Seed Company,300 watt,"General Hydroponics (GHE),Botanicare,Fox Farm,",True,Manual,"Coco Coir Grow Medium,Pumice Grow Medium,",,"LST,Topping,Defoliation,",,13,,,
Fast buds auto sog,Gorilla Cookies Auto,Fast Buds,"LED / 300W FC-E 3000,",,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,"SoG,",,7,,42.52,56.7
FBT2303,FBT2303,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Lollipop,",9.75,12,2.0,206.0,724.0
Pineapple Larry OG - BSF Seeds,Pineapple Larry OG,BSF Seeds,600 watt,"BioBizz,Grotek,Atami,",True,Manual,"Soil Grow Medium,",,"Poda de bajo,Defoliation,ScrOG,",1,18,6.0,689.0,2340.0
Mephisto's Wedding and Sour Stomper,Sour Stomper,Mephisto Genetics,200 watt,"Gaia Green,General Hydroponics (GHE),Real Growers,Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,10,,62.37,
Heisenburg Special,Heisenberg Special,Mephisto Genetics,240 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",,"LST,FIMing,Defoliation,",,10,1.0,,
GAME OVER,"End Game Rbx ""The Punch Line""",ETHOS Genetics,2040 watt,"Emerald Harvest,Growth Technology,Dynomyco,Canna,General Hydroponics (GHE),",True,Drip,"Coco Coir Grow Medium,",Glass Of Water,"ScrOG,Topping,LST,HST,Defoliation,FIMing,",5.57,18,8.0,2844.0,
SCROP // 2022-2023- BOGOTA!!,Red Hot Cookies,Sweet Seeds,600 watt,"Bio Nova,B.A.C.,Aurora Innovations (Roots Organics),FloraFlex,Atami,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.7,16,1.0,,38.0
Peace resides in selective Amnesia,Sensi Amnesia Auto,Sensi Seeds,250 watt,"BioBizz,",True,,"Soil Grow Medium,Perlite Grow Medium,",,,1,14,3.0,119.0,
First Grow,White Widow,Seedsman,730 watt,"True Plant Science (TPS),Botanicare,Earth Juice,Lotus Nutrients,",True,Manual,"Fox Farm Ocean Forest Grow Medium,Black Gold Natural Grow Medium,",Other,"SoG,HST,LST,Defoliation,ScrOG,Topping,Main-Lining,",1.52,16,1.0,,283.5
Killer Kush first grow,Killer Kush Fast Version®,Sweet Seeds,"LED / 150W Mars TS 1000,","Bio Nova,",True,Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Paper Towel,,2.4,12,2.0,200.0,1050.0
Diario rudimentario primera exp,Positronic - Cookies,Custom Breeder & Strain,100 watt,"Top Crop,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"SoG,Topping,Defoliation,Branching,Cropping,Micro growing,LST,ScrOG,",0.8,18,1.0,,62.0
Mimozz / freebie - dwc,Mimozz,Perfect Tree,300 watt,"Humboldt County's Own,House & Garden,Plant Success (Plant Revolution),Botanicare,",True,Hydroponics,"Other Grow Medium,Water Grow Medium,",,,,9,1.0,175.0,175.0
Szkittles,Zkittlez,ILGM,600 watt,,True,Manual,"Ocean Forest Grow Medium,",,"SoG,Topping,Defoliation,",2.44,11,7.0,,170.1
Tutankhamon,Tutankhamon,Pyramid Seeds,420 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",2,14,,,380.0
Pineapple Express,Pineapple Express,34 Street Seed Co.,100 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Flushing,Topping,FIMing,LST,",2.74,20,4.0,,375.0
Love growing weed,Mimosa Automatic,Royal Queen Seeds,125 watt,"Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",,13,1.0,71.0,332.0
Alien Moonrocks,Alien Moonrocks,Original Sensible Seeds,120 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",0.18,12,1.0,43.7,169.3
Purple Ghost Candy 2x2 tent,Purple Ghost Candy,Seedsman,150 watt,"Maxicrop,General Hydroponics (GHE),Terpinator,",True,Manual,"AC Infinity Cloudlab 722 Advance Grow Tent 2x2 (24"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Quadlining,Defoliation,ScrOG,",1.22,17,1.0,,
Seedsman Genetics,Larry Lemon OG Auto,Seedsman,480 watt,"Athena,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",,9,1.0,,113.4
Love growing weed,Watermelon Automatic,Royal Queen Seeds,100 watt,"Plant Magic,",True,Manual,,Directly In Substrate,"Defoliation,LST,",,13,1.0,104.0,596.0
Runtz X Baby Grogu - Bellota Seeds,Runtz X Baby Grogu - Bellota Seeds,Custom Breeder & Strain,100 watt,"Top Crop,PLAGRON.,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,LST,Topping,",0.2,17,1.0,90.0,340.0
Seed for experiences,Amnesia lemon haze auto,Custom Breeder & Strain,120 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",Custom,10,1.0,12.0,
"Cheese,Cookies&Cream,PBCookies, OG Kush",GH Cheese,Green House Seed Co.,455 watt,"Green Buzz Nutrients,TNC (The Nutrient Company),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.8,15,3.0,306.0,1189.0
Royal Gorilla & Spider Farmer SF 2000,Royal Gorilla,Royal Queen Seeds,200 watt,"BioBizz,Atami,Canna,",True,Manual,"Miscela leggera Biobizz Grow Medium,",Paper Towel,"Topping,Defoliation,",1.2,12,2.0,87.0,
BlueBerry Auto,Blueberry Autoflowering,Growers Choice Seeds,100 watt,"Fox Farm,Top Crop,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,",,10,,,
NYC Diesel // SM,Seeds Mafia - NY Diesel Auto,Custom Breeder & Strain,200 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,0.5,9,1.0,,100.0
Dr's Cali Crasher #Cannapediagrowerscup4,Cali Crasher,Doctor'S Choice,100 watt,"General Hydroponics (GHE),Remo Nutrients,Real Growers,Green House Feeding,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,"Transplant,Topping,Defoliation,HST,LST,",0.4,15,1.0,100.0,
King's Sgrano Auto - GHSC,Kings Juice Auto,Green House Seed Co.,200 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,,0.5,12,1.0,,230.0
DWC Hydro,Special Kush #1,Royal Queen Seeds,450 watt,"Advanced Nutrients,Plant Success (Plant Revolution),",True,Hydroponics,"Expanded Clay Grow Medium,",,"HST,Topping,Defoliation,LST,",,8,1.0,,
Jack Herer - Fast Buds,Jack Herer Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Botanicare,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,9,1.0,,
Sweet Zenzation XL Auto,Sweet Zenzation XL Auto,Sweet Seeds,100 watt,"General Hydroponics (GHE),Botanicare,Fish Head Farms,Blue Planet Nutrients,Real Growers,",True,Manual,"GA Grow Tent GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",,,0.61,14,1.0,,140.0
Purple Lemonade Auto,Purple Lemonade Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Botanicare,Fish Head Farms,Blue Planet Nutrients,Real Growers,",True,Manual,"GA Grow Tent GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,",0.61,14,1.0,,70.0
Autos White LSD and Do-Si-Dos,White LSD Auto,MSNL,240 watt,"Advanced Nutrients,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,",,11,,,124.0
GROWING A BUSH WITH MY GROWMIES,Kombucha Cream,Atlas Seed,250 watt,"Emerald Harvest,Advanced Nutrients,",True,Manual,"Promix hp Grow Medium,",Paper Towel,,,12,,,
CLONE Banana Daddy R1,Banana Daddy R1,ETHOS Genetics,500 watt,"FloraFlex,Botanicare,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Defoliation,",0.8,8,1.0,33.0,
GrapeGlueAutoTest - GreenHouseSeeds,Grape Glue Auto,Green House Seed Co.,300 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,",1,8,4.0,90.0,400.0
OS Apple Fritter Auto,Apple Fritter Auto,Original Sensible Seeds,310 watt,"BioBizz,Agrogardens,",True,Manual,"Soil Grow Medium,",Paper Towel,,,12,1.0,,65.0
CBD Panties #CannapediaGrowersCup4th,CBD Panties - Mutant Farm,Custom Breeder & Strain,240 watt,"Green House Feeding,",True,,"Coco Coir Grow Medium,Perlite Grow Medium,",,,Custom,17,,,
SM Amnesia Auto,Auto Amnesia,Seeds Mafia,310 watt,"BioBizz,Agrogardens,",True,,"Soil Grow Medium,",Paper Towel,,,13,1.0,,70.0
Pink Rozay Strawberry Banana,Pink Rozay x Strawberry Banana Auto,Original Sensible Seeds,310 watt,"BioBizz,Agrogardens,",True,Manual,"Soil Grow Medium,",Paper Towel,,,12,1.0,,48.0
Headband/Grandpa’s Stash,Grandpa's Stash,ETHOS Genetics,,,True,Manual,,,,,20,1.0,,388.3
Apple fritter auto by original sensible,Apple Fritter Auto,Original Sensible Seeds,310 watt,,True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",0.11,12,1.0,,173.0
Code Red 1,Code Red,Exotic Genetix,240 watt,,True,Manual,"CoolGrows GT 96x48x80,Soil Grow Medium,",Peat Pellet,"LST,HST,Defoliation,",,15,1.0,25.0,
Twenty20 Speakeasy series - Hot Damn!,Twenty20 - Hot damn,Custom Breeder & Strain,245 watt,"PRO-MIX,Advanced Nutrients,Neptune's Harvest,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,ScrOG,Defoliation,",1.22,11,,62.0,
"*3 Strainzz* No.2 Rare, Silent, Humboldt",Dark Ghost Train,Rare Dankness,350 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,15,1.0,,
Imagine a world with no freebies,Mephisto Genetics - 3 bears OG x samsquanch,Custom Breeder & Strain,300 watt,"Canna,Buddhas Tree,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"FIMing,Topping,LST,",0.6,14,1.0,171.0,
Pulp Friction AKA Bad Motherpulper- GHS!,Pulp Friction,Green House Seed Co.,800 watt,"Growth Technology,Plant Success (Plant Revolution),Canna,",True,Manual,"Coco Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,ScrOG,FIMing,Topping,LST,",4.88,16,3.0,,538.64
The Sin,The Sin,Anesia Seeds,480 watt,"Metrop,",True,Manual,"Plagron batmix Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",0.4,14,2.0,,
Code Name FBT2307,FBT2307,Fast Buds,550 watt,"Dynomyco,",True,Manual,"HID / 400W 400W HPS Grow Bulb,Promix Grow Medium,",Paper Towel,,0.19,12,1.0,85.0,
24k gold auto (round 2),24k Gold Autoflowering,Dr. Seeds,150 watt,"Diablo Nutrients,Dakine 420,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",0.61,11,1.0,113.4,113.4
Flowering tent,Tropicana Cherry,Relentless Genetics,430 watt,"Athena,",True,Manual,"Soil Grow Medium,",,"Defoliation,",6.1,8,1.0,,
[Greench] PURPLE PUNCH Auto by Fast Buds,Purple Punch Auto,Fast Buds,840 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,forest soil Grow Medium,",Paper Towel,"Defoliation,LST,",0.72,12,1.0,50.0,150.0
Hulk Berry Solo Cup,Hulkberry,Royal Queen Seeds,725 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.5,7,1.0,,41.0
RQS Triple G Auto,Triple G Automatic,Royal Queen Seeds,300 watt,"BioBizz,",True,Manual,"Biobizz all mix Grow Medium,",,"Topping,",,10,1.0,,205.0
RQS Triple G Auto 2,Triple G Automatic,Royal Queen Seeds,300 watt,"BioBizz,",True,Manual,"Biobizz all mix Grow Medium,",,"Topping,Defoliation,",,10,1.0,,285.0
Stella’s Duo - DarkStar,DarkStar,T.H.Seeds,480 watt,"General Hydroponics (GHE),",True,Manual,"Fox Farms Ocean Forest potting soil Grow Medium,",,"Topping,Defoliation,LST,HST,",4.88,17,2.0,162.44,510.29
Shiskaberry Clones Sweet Zenzation,ShiskaBerry,Barney'S Farm,300 watt,"Xtreme Gardening,Gaia Green,Real Growers,",True,,"CoolGrows GT 48x48x80,Soil Grow Medium,",Peat Pellet,"LST,Defoliation,",1.49,12,1.0,26.37,3.4
Incredible HULK,Bruce Banner,ILGM,725 watt,"Dynomyco,",True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Main-Lining,LST,Defoliation,",1.22,14,1.0,,790.0
Panty Punch,Panty Punch Fem,Seedstockers,880 watt,"Namaste Nutrientes,Advanced Nutrients,Grotek,",True,Manual,"turba Grow Medium,",,"Topping,croopers,",2,17,3.0,139.0,690.0
Bille honssait,Double XL Red Banana berry Autoflower,Growers Choice,55 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",0.16,13,1.0,61.0,350.0
Triton Biscotto Lime,Triton Biscotto Lime,Seedstockers,880 watt,"Namaste Nutrientes,Advanced Nutrients,Grotek,",True,Manual,"turba Grow Medium,",,"Topping,Defoliation,",2,16,5.0,360.0,1660.0
