diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Gorilla Glue Auto,Gorilla Glue Auto,Fast Buds,600 watt,"BIOCANNA,Cronk Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,",,10,1,75,
Cindy99 - Supreme Seed Bank,Cindy99,Custom Breeder & Strain,680 watt,"Real Growers,",True,Manual,"Soil Grow Medium,Ocean forest Grow Medium,",,"LST,Defoliation,MrForgetfulsMonsterCrop,",Custom,10,1,,
Grand Daddy Purp - Supreme Seed Bank,Grand daddy purp,Custom Breeder & Strain,680 watt,"Humboldts Secret,Foop Organic Biosciences,Real Growers,",True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,",,"Main-Lining,LST,Defoliation,MrforgetfulsMonsterCrop,",,10,1,,
Blueberry Auto,Blueberry Auto,Fast Buds,240 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Super soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",2.74,9,1,,180
Strawberry Pie Auto,Strawberry Pie Auto,Fast Buds,300 watt,"Living Soils,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,Topping,LST,",,12,1,55,
Skunk 2.0 Fast Version #1,Skunk 2.0 Fast Version,Ganja Farmer Seeds,600 watt,"Bio Nova,BioBizz,Top Crop,",True,Manual,"Soil Grow Medium,",Paper Towel,,1,12,1,,70
THAILAND LEGALIZED Fallen Angel #3,Fallen Angel,The Devils Harvest Seeds,450 watt,,True,Drip,"Other Grow Medium,",,"Defoliation,ScrOG,Topping,",,23,1,,120
Billedeklounne,Double XL Red Banana berry Autoflower,Growers Choice,55 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Paper Towel,"LST,",0.16,10,1,22.29,58
Nickolii,Purple Punch,Barney'S Farm,450 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),",True,Hydroponics,"Coco Coir Grow Medium,Mineral Wool Grow Medium,",Rockwool Cube,,0.61,9,2,368.54,737.09
Cream Mandarin XL Auto,Cream Mandarine Auto®,Sweet Seeds,,,True,,,,,,9,,,
Red girl,Red Gorilla Girl XL Auto,Sweet Seeds,450 watt,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"Defoliation,",0.8,10,12,,180
"SECOND GROW, BC , JH, SLH Autos",Blue Cheese Autoflower,ILGM,2630 watt,"Botanicare,",True,Manual,"CoolGrows GT 96x48x80,Soil Grow Medium,",,"LST,",,7,,,
Whiskey Zulu Auto,Whiskey Zulu,Twenty20,275 watt,"Dyna-Gro,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,,Custom,14,,,
Skunk Xl Klone,Skunk XL,Royal Queen Seeds,340 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Torf Grow Medium,Wurmhums Grow Medium,",,"HST,Topping,FIMing,Lollipoping,Defoliation,",1.4,8,4,119.24,
4 in 1 Grow ‍️,Blue Cheese,Royal Queen Seeds,465 watt,"BioBizz,",True,Manual,,,"Defoliation,",1,8,3,,310
Girl Scout Cookies,GSC,Custom Breeder & Strain,220 watt,"Advanced Nutrients,",True,Drip,"Rice Husk Charcoal Grow Medium,Turf Grow Medium,",Paper Towel,"Topping,",1,12,8,70,74
Amnesia Haze Auto,Auto Amnesia Haze,BulkSeedBank,240 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Topping,",0.9,16,1,272,1210
42FB 01,Girl Scout Cookies Auto,Fast Buds,2900 watt,"PLAGRON.,BioBizz,",True,Manual,"Perlite Grow Medium,Other Grow Medium,",,,Custom,10,,,
420fastbuds green crack auto,Green Crack Auto,Fast Buds,,"BuildASoil,Real Growers,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,",2.44,13,1,,
Pink gasoline,Pink gasoline,Custom Breeder & Strain,502 watt,"FloraFlex,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Peat moss Grow Medium,Perlite Grow Medium,",Glass Of Water,"ScrOG,",4.88,12,6,,657
Sssc purpel og punch,Purple OG Punch,Super Sativa Seed Club,"LED / 62W S2W 62W,","Hesi,BioBizz,",True,,"Soil Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"ScrOG,",1,17,3,,130
"2nd Grow, 1st was carnage",Amnesia Express Auto,Phoenix Seeds,200 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,14,1,56.7,
NYC Diesel Automatic For The People,Diesel Auto,Homegrown Cannabis Co,250 watt,"Gaia Green,NPK Industries,",True,Manual,"Perlite Grow Medium,Myc Grow Medium,Hydro Balls Grow Medium,Coots Mix Grow Medium,",Paper Towel,"LST,HST,Tucking,Topping,Defoliation,Blu-mat,",2.44,12,6,,198.45
pink rozay + gelato + full gas,Pink Rozay,Zamnesia Seeds,150 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"HST,",0.4,14,1,,20
Holy Smoke,Popesicle,Night Owl Seeds,260 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,Main-Lining,LST,",2.44,10,1,,
Mephisto Purple Nuggets,Purple Nuggets,Mephisto Genetics,150 watt,"Living Soils,",True,Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,",Custom,12,,,
DEVI AUTO,Devi Auto,Caucasian Seeds,300 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,LST,",0.5,9,1,164,923
PASKUNJI AUTO,Paskunji Auto,Caucasian Seeds,300 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,LST,",0.5,9,1,171,880
Tent 1 V2 - WW X BB 24/10,white widow x big bud,ACE Seeds,1200 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"SoG,Topping,Defoliation,",,11,14,89.3,1133.98
Black Dog Auto,Black Dog Auto,Original Sensible Seeds,350 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,2.25,12,1,92,
Blue Dream Auto,Blue Dream Auto,Fast Buds,200 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"LST,Defoliation,",,12,1,30,120
Aminal Mints,Animal Mints,Blimburn Seeds,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Coco loco Grow Medium,",Peat Pellet,"LST,Defoliation,",3.2,15,1,56.7,
Seedsman - Blue Dream,Blue Dream,Seedsman,400 watt,"Green Planet Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"LST,HST,ScrOG,",Custom,8,2,,
Robinhood cali Wildberry limonada rosa,Robinhood,Custom Breeder & Strain,1000 watt,"General Hydroponics (GHE),Terpinator,Botanicare,Fox Farm,",True,Manual,"HID / 1000W 1000W HPS Grow Bulb,Soil Grow Medium,",,"LST,Topping,",,9,,,
Banana Purple Punch Auto,Banana Purple Punch Auto,Fast Buds,615 watt,"BIOCANNA,Cronk Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",,11,1,145,
Jungle Bakery,Gorilla Cookies Auto,Fast Buds,300 watt,"Dynomyco,",True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"6/2 light schedule,Topping,LST,Defoliation,7/1,7/1 light schedule,",0.81,12,1,172,520
Pineapple Chunk,Pineapple Chunk,Barney'S Farm,150 watt,"Growth Technology,Canna,Advanced Nutrients,Grotek,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,11,1,,
Gorilla Skittlez (my first grow ever),Gorilla Zkittlez,Barney'S Farm,220 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",0.8,11,4,149,
MAC AND JAC—WHITE RUNTZ,MAC N’ Jack R1,ETHOS Genetics,400 watt,"General Hydroponics (GHE),True Plant Science (TPS),Gaia Green,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,HST,ScrOG,SoG,Topping,Defoliation,",,11,,,
Frozen Black Cherry,Frozen Black Cherry,Anesia Seeds,315 watt,"Advanced Nutrients,",True,Hydroponics,,,"Topping,LST,Defoliation,",0.6,9,1,,
"Smol tent, Smol pot",Jelly Breath S1,In House Genetics,300 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,LST,HST,ScrOG,",Custom,17,,,
Kong's Krush - GreenHouseSeed,Kongs Krush,Green House Seed Co.,300 watt,"Advanced Nutrients,Green House Feeding,",True,Manual,"Soil Grow Medium,",Paper Towel,,1,11,1,,180
GSC Mainline,Girl Scout Cookies,MSNL,900 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Defoliation,Main-Lining,Topping,LST,HST,",4.88,16,1,,56.7
Banana Purple Punch / Fast Buds,Banana Purple Punch Auto,Fast Buds,110 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Defoliation,LST,",0.16,10,1,98,
The Holy plant,Forbidden Runtz Auto,Fast Buds,510 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Altro Grow Medium,",,"LST,",1,8,6,490,2000
Mimosa Orange Punch - OrganicPremiumGrow,Mimosa x Orange Punch,Barney'S Farm,500 watt,"Green House Feeding,Green Buzz Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,1,11,1,,40
"Sweet seeds,Seedsman",Cream Mandarine Auto®,Sweet Seeds,620 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,",,11,2,75,450
Gorilla zkittles,Gorilla zkittles barneysfarm,Custom Breeder & Strain,600 watt,,True,Manual,,,"ScrOG,",Custom,8,5,,566.99
FastBuds Strawberry Gorilla Auto #2,Strawberry Gorilla Auto,Fast Buds,400 watt,"Dynomyco,Prescription Blend,Humboldts Secret,True Plant Science (TPS),",True,Drip,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",4.88,10,1,,318.81
106_Gorilla Zkittlez Auto,Gorilla Zkittlez Auto,Fast Buds,,,True,Hydroponics,,,"LST,",,10,1,,400
Ak lemon,Lemon AK Auto,Fast Buds,100 watt,"Bio Tabs,",True,Manual,"Miscela leggera Biobizz Grow Medium,",Peat Pellet,"LST,Defoliation,",0.9,9,1,70,
FC3000 / New GHSeed Release,Kings Tart,Green House Seed Co.,300 watt,"Green House Feeding,BioBizz,",True,,"Mineral Wool Grow Medium,Biobizz all mix Grow Medium,Biobizz Light Mix Grow Medium,",,"Topping,Defoliation,Lollipoppoing,",1,15,1,,200
8th Grow Afghan Skunk,Afghan Skunk,Expert Seeds,,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,9,1,,28.35
6th Grow Gelat.OG,Gelat.OG,Seedsman,,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,,Glass Of Water,"LST,Topping,Defoliation,HST,",,16,1,,85.05
Grow 3 - Ghost Toof + Satin Black Domina,Satin Black Domina CBD,Sensi Seeds,310 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Topping,",27.43,14,1,,110
2 Scoops Auto: DWC Small Batch,2 scoops Auto,Niagara Seed Bank,150 watt,"Remo Nutrients,General Hydroponics (GHE),Advanced Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"LST,HST,Defoliation,",,11,1,245,
2nd - FastBuds Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,110 watt,"Gaia Green,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Fox Farm Bush Doctor Grow Medium,",Other,"Topping,Defoliation,LST,",8,16,1,88,352
All Gas OG,All Gas OG (formerly Asphalt Plant),Humboldt Seed Company,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Advanced Nutrients,",True,Manual,"Coco loco Grow Medium,",Peat Pellet,"LST,Defoliation,",3.2,15,1,60.1,
Auto Night Queen,Auto Night Queen,Dutch Passion,500 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",,"Defoliation,LST,",0.8,12,1,30,80
Purple Panty Dropper (PPD),Purple Panty Droppe,Humboldt Seed Company,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Advanced Nutrients,",True,,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Coco loco Grow Medium,",Peat Pellet,"LST,Defoliation,",,15,1,49.33,
Sour diesel fastbuds,Sour Diesel Auto,Fast Buds,,"Green House Feeding,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,10,1,25,25
Bananna daddy autos and bruce banner,Banana Daddy Auto R BX2,ETHOS Genetics,400 watt,,True,Manual,,Paper Towel,,,8,3,,269.32
Green Gelato - RQS,Green Gelato,Royal Queen Seeds,150 watt,"RQS Organic Nutrients,",True,,,Peat Pellet,"Topping,LST,Defoliation,",0.32,15,1,90,
MAC1 Caps Cut Clone,Capulator – MAC 1,Capulator,100 watt,"General Hydroponics (GHE),Current Culture H2O,",True,Manual,,Other,"LST,",1.22,14,1,,122
White Widow #1,White Widow,Ganja Farmer Seeds,600 watt,"Bio Nova,BioBizz,Top Crop,",True,Manual,"Soil Grow Medium,",Paper Towel,,1,12,1,20,70
Gorilla Sherbet F1 con CampaCavallo,Gorilla Sherbet F1 Fast Version,Sweet Seeds,300 watt,"BioBizz,RQS Organic Nutrients,Atami,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Other,"Topping,ScrOG,Defoliation,",1,13,1,45,
RQS SHOGUN ️,Shogun,Royal Queen Seeds,600 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"HST,",1.2,12,3,,950
DYNOMYCO SoLo CuP challenge,Lemon Sputnik Auto,KC Brains,,"Dynomyco,Living Soils,",True,Manual,"Vermiculite Grow Medium,Coco Coir Grow Medium,Wormcast Grow Medium,Soil Grow Medium,",Directly In Substrate,"LST,",,8,1,,
"""ArtGrow"" With all stress teqniques",FBT2312,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",0.2,9,1,25,50
Specially for 2022 Solo Cup Challenge,Tangerine Dream Auto,Barney'S Farm,300 watt,"Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.1,10,1,7,20
"""ArtGrow"" in handmade pot.",FBT2307,Fast Buds,300 watt,"Green Buzz Nutrients,",True,Manual,,,,0.1,10,1,15,25
97_Lilac Diesel Auto,Lilac Diesel Bx2 Autoflower,ETHOS Genetics,,,True,Hydroponics,,,"LST,",,10,1,30,120
2314 Official test,Apricot Auto,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.3,12,1,80,280
2307 Official test,FBT2307,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.3,12,1,110,230
2311 Official test,FBT2311,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.4,12,1,85,290
Ethos Cherry Crescendo/Big Detroit Energ,Big Detroit Energy - Ethos Genetics,Custom Breeder & Strain,480 watt,"Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",,"Defoliation,ScrOG,",,16,,,
Jamaican Dream Outdoor,Jamaican Dream,Eva Seeds,,"General Hydroponics (GHE),Guanokalong,",True,,"Soil Grow Medium,",,,,12,1,,2760
24K Gold(Kosher Tangie),24K Gold,Custom Breeder & Strain,150 watt,"FloraFlex,",True,Manual,"ProMix HPM Grow Medium,",Directly In Substrate,"Topping,Defoliation,HST,",1.49,14,4,176,420
1 oz solo shot glass to 8 oz coke tiny,Auto Critical Orange Punch,Dutch Passion,150 watt,"Advanced Nutrients,FloraFlex,Green House Feeding,",True,Manual,"Soil Grow Medium,",Paper Towel,,,11,1,5.3,12
Real First Grow,Sour Stomper,Mephisto Genetics,100 watt,"Dr. Earth,Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",4.88,11,1,,85
Fastbuds grow Nl_Bush_Doctor,Gorilla Punch Auto,Fast Buds,"LED / 54W Optic 1 3500k COB,LED / 0W X 465W PRO LED,","Gaia Green,Dynomyco,",True,,"Soil Grow Medium,Soil Grow Medium,",Glass Of Water,"Topping,",Custom,10,2,,
Mimosa x Orange Punch Auto,Mimosa x Orange Punch Auto,Barney'S Farm,300 watt,"Gaia Green,NPK Industries,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,ScrOG,Defoliation,",,13,1,,127.57
UMME Anesia Seeds,UMME,Anesia Seeds,245 watt,"BioBizz,PLAGRON.,Green House Feeding,Xtreme Gardening,No Mercy Supply,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,",0.5,18,2,149,308
Nikole Kush Super Siberia Seeds,Nicole Kush,Super Siberia,245 watt,"BioBizz,PLAGRON.,Green House Feeding,Xtreme Gardening,No Mercy Supply,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,",0.5,18,2,77,164
Triple G Royal Queen Seeds,Triple G,Royal Queen Seeds,245 watt,"BioBizz,PLAGRON.,Green House Feeding,Xtreme Gardening,No Mercy Supply,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.5,18,2,81,174
Tropical Fuel from Exotic Seed,Tropical Fuel,Exotic Seed,150 watt,"BioBizz,PLAGRON.,Green House Feeding,Zamnesia,No Mercy Supply,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,",0.5,18,2,101,214
Gelat.OG Fem,Gelat.OG,Seedsman,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Defoliation,ScrOG,FIMing,LST,Topping,",0.37,21,1,52,325
Cherry Bomb from Bomb Seeds,Cherry Bomb,Bomb Seeds,245 watt,"BioBizz,PLAGRON.,Green House Feeding,No Mercy Supply,Xtreme Gardening,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,0.5,18,2,52,128
Royal Purple Kush Emerald Triangle Seeds,Royal Purple Kush,Emerald Triangle Seeds,150 watt,"BioBizz,PLAGRON.,Green House Feeding,Zamnesia,No Mercy Supply,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.5,18,1,37,109
Strawberry Cake CBD,Strawberry Cake CBD,Medical Seeds,250 watt,"BioBizz,",True,Manual,,Directly In Substrate,,0.8,16,1,34,188
Gorilla Punch Auto,Gorilla Punch Auto,Fast Buds,300 watt,"Advanced Nutrients,Bloom City Organics,",True,Hydroponics,"Expanded Clay Grow Medium,Other Grow Medium,",Paper Towel,"LST,",2.44,11,1,,167
FADA season 1,Guava X Gelato #41 Auto,Green House Seed Co.,480 watt,"Canna,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Flush,Flushing,",1.2,10,1,,250
Purple Kush Auto CBD 1:1 -- Round 1,Purple Kush CBD 1:1 Auto,Seedsman,100 watt,"Down To Earth,Aurora Innovations (Roots Organics),Dynomyco,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Earth Worm Castings Grow Medium,Dolomite Lime Grow Medium,",Peat Pellet,"LST,Topping,",,14,1,,
Blueberry Muffin Humboldt Seed Co,Blueberry Muffin,Humboldt Seed Company,630 watt,"Down To Earth,General Hydroponics (GHE),Bloom City Organics,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"Defoliation,Topping,HST,LST,",4.88,18,7,329.04,
GreenHouse Super Silver Haze,Super Silver Haze,Green House Seed Co.,600 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Topping,",1.2,16,2,703,3048
Viparspectra P2000 / Amnesia Haze Auto,Amnesia Haze Auto,Fast Buds,200 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"LTFA (Leave The Fuck Alone),LTFA (Leave The Fuck Alone),Defoliation,",1.39,11,3,111,490.2
Critical stiloweed,Critical,Royal Queen Seeds,1200 watt,"Mills Nutrients,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,",,12,,,
FB Cindy/ XS2000/Gaia Green,Cinderella Auto,Fast Buds,240 watt,"Gaia Green,Future Harvest,Grotek,Green Planet Nutrients,",True,Manual,"Sunshine Peat Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,ScrOG,",2.44,14,3,,444
Viparspectra P2000 / Lemon AK Auto,Lemon AK Auto,Fast Buds,200 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"LTFA (Leave The Fuck Alone),LTFA (Leave The Fuck Alone),Defoliation,",1.39,11,1,59.7,256
Micro grow Gorilla Glue clone,Gorilla glue photoperiod,Custom Breeder & Strain,,"BioBizz,Hesi,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,5,1,,20
Lemon Tree/Skywalker Haze/Orange Sh...,Skywalker Haze,Dutch Passion,250 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,0.7,17,1,68,
Gorilla Cookies Auto,Gorilla Cookies Auto,Ganja Farmer Seeds,,,True,Manual,,,,0.27,11,1,70,
Peyote WIFI & Cheese 5x3 grow,Peyote WiFi,Seedsman,350 watt,"Remo Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Defoliation,Topping,LST,",,19,2,194,
RQS Watermelon Auto,Watermelon Automatic,Royal Queen Seeds,300 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",1,10,4,300,200
2x Gelato #41 in a 2'x4,Gelato 41,Growers Choice,600 watt,"Advanced Nutrients,",True,Manual,"Biobizz Light Mix Grow Medium,",,"backbuilding,LST,Topping,Defoliation,ScrOG,",0.72,14,2,250,1080
Blueberry auto 1,Auto Blueberry,I49 Seed Bank,"LED / 100W Mars TS 600,","Fox Farm,Earth Juice,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,HST,",0.91,11,1,30,175
2309 Official test,FBT2309,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,,,,0.3,12,1,110,225
Official test 2302,FBT2302,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.3,12,1,94,315
2313 Official test,FBT2313,Fast Buds,650 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.2,11,1,55,175
2306 Official test,FBT2306,Fast Buds,650 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.2,12,1,65,150
2310 Official test,FBT2310,Fast Buds,680 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.2,12,1,57,200
TROPICANNA POISON XL AUTO,Tropicanna Poison XL Auto,Sweet Seeds,440 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",0.8,10,1,19.39,190
GELATO AUTO,Gelato Auto,Fast Buds,440 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",0.8,11,1,44,170
COOKIES GELATO AUTO,Cookies Gelato Automatic,Royal Queen Seeds,440 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",0.8,11,1,61.5,280
ROYAL HAZE AUTO,Royal Haze Automatic,Royal Queen Seeds,440 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",0.8,11,1,79,370
FROM SOS ON THE RUNTZ CUTS TO SOSNOSPACE,Runtz,Zamnesia Seeds,300 watt,"Aptus,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,Defoliation,",1.2,11,2,618,
Lemon og,Lemon OG,Twisted Tree Autoflowers,176 watt,"Fox Farm,Bloom City Organics,",True,Manual,"Soil Grow Medium,",,,,11,1,42,
Froot by the Foot [Atlas Seeds (freebie),Froot by the Foot,Atlas Seed,150 watt,"Fox Farm,BioBizz,Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,ScrOG,Defoliation,",0.3,11,1,,
7th Grow Blue Dream,Expert Seeds Blue Dream,Custom Breeder & Strain,,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,,Glass Of Water,"HST,LST,ScrOG,Topping,Defoliation,",0.61,15,1,,170.1
Jack Herer,pHenos nursery,Custom Breeder & Strain,300 watt,"Oregon’s Only (Nectar for the Gods),South Cascade Organics,",True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,HST,",1.22,13,1,,907.18
Mimosa Auto - Mars Hydro TS1000,Mimosa Automatic,Royal Queen Seeds,150 watt,"Bio Green,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,",2,10,1,75,
Watermelon auto,Watermelon Automatic,Royal Queen Seeds,240 watt,"Green House Feeding,PLAGRON.,",True,,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,",0.36,12,1,78,197
Straberry Banana Gelato swsd,Strawberry Banana Gelato XL Auto,Sweet Seeds,"LED / 300W SP 3000,",,True,Hydroponics,,,,,9,2,,190
Take 2.Fast Buds Purple Lemonade,Purple Lemonade Auto,Fast Buds,150 watt,"Down To Earth,Real Growers,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",0.61,11,1,,200
GHSC Cloud Walker,Cloud Walker,Green House Seed Co.,270 watt,"Green House Feeding,Dynomyco,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,ScrOG,",0.5,17,3,98,467
Jack Herer,Jack Herer Fem,Sensi Seeds,250 watt,"BioBizz,",True,Manual,,Directly In Substrate,,0.8,16,1,58,220
Tropicanna Poison F1 con CampaCavallo,Tropicanna Poison F1 Fast Version,Sweet Seeds,300 watt,"BioBizz,RQS Organic Nutrients,Atami,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Other,"Topping,ScrOG,Defoliation,",1,13,1,56,
Gelato 41 fem by SeedStockers,Gelato 41 Fem,Seedstockers,65 watt,"BioBizz,Canna,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Defoliation,Topping,LST,",0.14,15,1,46.2,
