diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Strawberry Pie Auto: DWC Small Batch,Strawberry Pie Auto,Original Sensible Seeds,300 watt,"Remo Nutrients,General Hydroponics (GHE),Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",,,Custom,10,1.0,75.0,
Mexican airlines,Mexican Airlines Auto,Fast Buds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",,10,1.0,,
Gorilla Punch Auto,Gorilla Punch Auto,Fast Buds,615 watt,"BioBizz,Terpinator,Atami,",Manual,"Biobizz lightmix Grow Medium,",Glass Of Water,"Repotting,LST,",,10,2.0,,756.0
Cinderella Jack 2023,Auto Cinderella Jack,Dutch Passion,240 watt,"Hesi,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,,1,13,2.0,,
Amnesia Haze Auto - Fastbuds,Amnesia Haze Auto,Fast Buds,100 watt,"BioBizz,Ecothrive,",Manual,"Soil Grow Medium,",Paper Towel,,1.2,12,1.0,17.0,51.0
First Grow!,Green Gelato,Royal Queen Seeds,300 watt,"Mills Nutrients,",Hydroponics,"Soil Grow Medium,Perlite Grow Medium,",,,,13,,72.0,
OG Kush fem(comment),Og Kush,Nirvana,400 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,",,12,,,
RUNTZ AUTO (ZAMNESIA SEEDS),Runtz Auto,Zamnesia Seeds,600 watt,"PLAGRON.,",Manual,"Soil Grow Medium,",,"Topping,",,11,5.0,400.0,
Shogun RQS - Exterior,Shogun,Royal Queen Seeds,,"CannaBioGen,BIOCANNA,Top Crop,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",,21,1.0,45.0,225.0
8x Amnesia Zkittlez by FastBuds | SOG,Amnesia Zkittlez Auto,Fast Buds,200 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,"SoG,Topping,LST,",Custom,11,8.0,,
9x Mimosa Cake by FastBuds | SOG,Mimosa Cake Auto,Fast Buds,400 watt,"Advanced Nutrients,",,"Soil Grow Medium,",Directly In Substrate,"ScrOG,Topping,SoG,",Custom,11,9.0,,
Seedsman | blueberry,Blueberry,Seedsman,200 watt,"Advanced Nutrients,",Manual,"Tupur Grow Medium,",,,,11,,,
Copycatgenetix | Daddy’s Girl,The Babysitter,CopyCat Genetics,,,Manual,,,,,8,,,
Copycatgenetix | Platinum Punch,Platinum Punch s1,CopyCat Genetics,200 watt,,Manual,"Coco Coir Grow Medium,",,,,8,,,
Creme de la chem,Creme de la Chem,Mephisto Genetics,"LED / 200W Custom,LED / 200W Custom,","Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Paper Towel,"LST,",,FLOWERING,,,
Do-Si-Dos Feminized - Canuk Seeds,Do-si-dos,Canuk Seeds,450 watt,"Blue Planet Nutrients,Fox Farm,",Manual,"Fox Farms Happy Frog Soil Grow Medium,",,"ScrOG,LST,Topping,Defoliation,Lollipopping,",32,15,1.0,116.0,116.0
Fritta,Apple Fritter,GB Strains,150 watt,,Manual,"Other Grow Medium,",Glass Of Water,,3,12,1.0,,16.0
First hydro autoflower grow -Sweet Skunk,Sweet Skunk Auto®,Sweet Seeds,100 watt,"Botanicare,Bloom City Organics,",Hydroponics,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"LST,Defoliation,",1.83,13,1.0,42.0,
Bazooka Winter Campaign,Big Bazooka,Anesia Seeds,150 watt,"Platinium Hydroponics,BioBizz,Canna,Atami,Advanced Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Lombric compost Grow Medium,Worm Humus Grow Medium,Expanded Clay Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,Transplantation,Topping,LST,",0.54,17,26.0,26.0,135.0
Gorilla Ghost /BSF,Gorilla Ghost,BSF Seeds,"LED / 140W Mars SP 150,","General Hydroponics (GHE),Advanced Nutrients,Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,Cropping,LST,Supercropping,Topping,Main-Lining,",Custom,FLOWERING,,,
second indoor grow #1 Sugar Cane,Sugar Cane,In House Genetics,250 watt,,,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,1,1.0,,
second indoor grow #1 Slurricane,Slurricane,In House Genetics,250 watt,,,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,9,1.0,,
Royal quen Purple queen,Purple Queen,Royal Queen Seeds,"LED / 150W Mars TS 1000,LED / 0W SF1000D,","Advanced Nutrients,",Manual,,,"Topping,",,15,3.0,,1125.0
Medusa Meph #56 - Girl Scout Monkeys,Illuminauto #56 - Girl Scout Monkeys,Mephisto Genetics,600 watt,"General Hydroponics (GHE),Fox Farm,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,FIMing,",2.32,13,1.0,42.0,0.1
CBD Charlotte’s Dream Auto,Charlotte's Dream CBD,Growers Choice,,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"LST,Defoliation,",,18,1.0,,
Amnesia haze #1,Amnesia Haze,ILGM,200 watt,"Miracle-Gro,BuildASoil,",Manual,"Miracle-gro performance organics Grow Medium,Lava rock Grow Medium,",Directly In Substrate,"Half Harvest,LST,Defoliation,",2.44,24,1.0,,453.59
Grape Soda,Grape Soda Auto,Original Sensible Seeds,350 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,2.25,12,1.0,85.5,
Amnesia ZkittleZ,Amnesia Zkittlez Auto,Fast Buds,350 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,2.25,14,1.0,101.2,
Space Bucket! STS for Fem Pollen & S1s,Purple Punch Auto,Fast Buds,600 watt,,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",7.62,12,1.0,,0.1
Welcome to Hollywood,Hollywood,Cookies Seed Bank,600 watt,"CX-Horticulture,Microbe Life Hydro,Dakine 420,Fish Head Farms,",Hydroponics,"Bubble bucke Grow Medium,",Paper Towel,"HST,Defoliation,",,12,,,
Sweet seeds winter session,Cream Caramel®,Sweet Seeds,1480 watt,"Green Buzz Nutrients,",Manual,"Canna bio terra plus Grow Medium,Light mix seedmix Grow Medium,",Paper Towel,"Defoliation,LST,ScrOG,",1.5,17,1.0,,3600.0
Gelato Auto WSE,Gelato autoflowering seeds,Weedseedsexpress,100 watt,"Plant Success (Plant Revolution),BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"HST,Defoliation,",0.61,12,1.0,,160.0
Northern Lights Auto 1st Timer,Northern Lights Autoflower,Seedstockers,"LED / 100W Mars TS 600,LED / 100W Mars TS 600,LED / 100W P1000,LED / 100W P1000,","Canna,Grotek,Hy-Gen,General Hydroponics (GHE),Cyco Platinum Series,",Manual,"Coco Coir Grow Medium,",,"LST,",Custom,FLOWERING,,,
Jealous Candy+Z33..!,Jealous candy,Custom Breeder & Strain,410 watt,,Hydroponics,,,,,10,,,
Ruby juice,Ruby juice by plughead gen,Custom Breeder & Strain,440 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,",2.74,10,2.0,,70.0
Dtw grape gas s1 talee,Grape gas s1,Custom Breeder & Strain,1200 watt,,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,ScrOG,Defoliation,",,9,,,
Purple Punch OG Auto,Purple OG Punch,Super Sativa Seed Club,630 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,Lollipoped,",29.73,13,2.0,171.0,639.0
Esqueje moby dick 5gen,Moby Dick,Dinafem,,,,,,"Topping,Defoliation,Main-Lining,LST,",,29,,,
Mystery bag seeds,Bag seed,Custom Breeder & Strain,420 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,",2.74,10,1.0,,30.0
Quebec Black Bud,QC Black Gold,Quebec Cannabis Seeds QCS,700 watt,"Advanced Nutrients,Botanicare,Humboldts Secret,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,HST,Topping,Defoliation,FIMing,ScrOG,",9503,15,4.0,,793.79
Barney's Blue Sunset Sherbet,Blue Sunset Sherbert,Barney'S Farm,250 watt,"PLAGRON.,",Manual,"Soil Grow Medium,",,"Defoliation,ScrOG,LST,",2,22,2.0,,60.0
Enigma - Seedsman Tiny & Rare Pot [G2],Fast Buds - Fast Buds - Mystery Auto,Custom Breeder & Strain,600 watt,"BioBizz,Advanced Nutrients,Canna,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,",Custom,12,1.0,,
Cherry cola(FAST BUDS),Cherry Cola Auto,Fast Buds,400 watt,"Advanced Nutrients,Top Crop,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,",,10,1.0,,65.0
HulkBerry Auto,Hulkberry Automatic,Royal Queen Seeds,150 watt,"BioBizz,",Manual,"Soil Biobizz light mix Grow Medium,",Paper Towel,"LST,Defoliation,Topping,",0.6,12,1.0,39.0,
Royal Gorilla Auto,Royal Gorilla Automatic,Royal Queen Seeds,240 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,,0.9,13,1.0,127.0,776.0
m0use's Dinafem - Quick Dinamed CBD,Quick DinaMed CBD,Dinafem,480 watt,"Lotus Nutrients,",Manual,"Pro-Mix HP Biostimulant Mycorrhizae Grow Medium,",,"Topping,",0.75,6,1.0,11.6,100.0
LSD-25 Auto,LSD-25 Auto,Fast Buds,95 watt,,Manual,"Soil Grow Medium,",Peat Pellet,"LST,",0.16,10,1.0,55.2,
Forum Stomper,Forum Stomper,Mephisto Genetics,640 watt,"Fox Farm,Fish Head Farms,Advanced Nutrients,Terpinator,",Manual,"Promix HP-CC Grow Medium,",,"Defoliation,",,13,,33.2,
Critical Fruit Spirit and PPP,Critical,Royal Queen Seeds,400 watt,"Hesi,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,1,10,1.0,45.0,
Who made the dawg sour??!!,Sour Tangie Dawg,Super Sativa Seed Club,240 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,",0.3,15,1.0,159.0,763.5
First Grow,Purple Lemonade Auto,Fast Buds,150 watt,"BioBizz,Advanced Nutrients,Canna,",Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,",1,11,1.0,81.2,330.26
Strawberry Mimosa WTTGT,Strawberry Mimosa,Custom Breeder & Strain,300 watt,,Hydroponics,"Gorilla Grow Tent GGT 3x3,Expanded Clay Grow Medium,",Rockwool Cube,"Topping,Defoliation,ScrOG,",,13,1.0,283.37,
My cultivars.,ZuBlu (blue cheese x blue glue),Custom Breeder & Strain,580 watt,"General Hydroponics (GHE),Foop Organic Biosciences,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,Custom,11,1.0,,28.35
Uccino Thunder Banana Auto,Thunder Banana Auto,Seedstockers,60 watt,"RQS Organic Nutrients,PLAGRON.,",Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",0.3,8,1.0,16.0,46.0
Island Chill,Island Chill,Exotic Genetix,300 watt,"General Hydroponics (GHE),Xtreme Gardening,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,LST,Defoliation,",Custom,16,1.0,,70.87
Mexican Airlines Auto,Mexican Airlines Auto,Fast Buds,240 watt,"General Hydroponics (GHE),",Drip,"Soil Grow Medium,",Paper Towel,"Topping,Main-Lining,Defoliation,LST,",0.9,14,1.0,195.0,727.0
Cherry,Cherry Cola Auto,Fast Buds,150 watt,"Advanced Nutrients,Botanicare,",Aeroponics,,Peat Pellet,"LST,HST,Defoliation,ScrOG,",0.64,12,3.0,170.0,350.0
mix autoflo. 12/12 from seed to harvest,Auto Blueberry Cheesecake,Female Seeds,100 watt,"Hesi,Advanced Nutrients,Green House Feeding,BioBizz,General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,",Peat Pellet,,,14,,,
Purple Punch y Black Domina,Purple Punch OG,Sweet Seeds,515 watt,"BioBizz,Cyco Platinum Series,",Manual,,Directly In Substrate,"Topping,Defoliation,",1,13,,,
Double cookies,Double Cookies,BSF Seeds,600 watt,,Manual,"Soil Grow Medium,",Paper Towel,"FIMing,",,11,1.0,,
Durban poison,Durban Poison,Dutch Passion,,,Manual,"Soil Grow Medium,Other Grow Medium,",,"LST,",,FLOWERING,,,
Grape Ape,grape ape,Custom Breeder & Strain,1000 watt,"Fox Farm,",Manual,"Soil Grow Medium,",,"Topping,LST,FIMing,ScrOG,",1.22,15,8.0,,52.3
Got milk?,Purple Milk 21,Custom Breeder & Strain,600 watt,"Oregon’s Only (Nectar for the Gods),GreenGro,Cultured Biologix,Microbe Life Hydro,Gaia Green,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,14,2.0,,500.0
Nueva genetica a mi coleccion,Gorilla Banana,BSF Seeds,,"Namaste Nutrientes,Top Crop,",Manual,"Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Topping,Defoliation,ScrOG,",,13,1.0,25.0,250.0
1st time gorilla cookies,Gorilla Cookies Auto,Fast Buds,150 watt,"Advanced Nutrients,Fox Farm,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),2/3 fox farms ocean fresh Grow Medium,1/3 pro mix hp Grow Medium,",,"LST,Defoliation,",,12,,,
Bloody Skunk Auto 3gal soil,Bloody Skunk Auto®,Sweet Seeds,250 watt,"Humboldts Secret,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1.0,,
FB Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,,"FloraFlex,",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",,FLOWERING,,,
My first grow -autoflower - indoor,Quick One,Royal Queen Seeds,150 watt,,Manual,"Soil Grow Medium,",Paper Towel,"LST,",0.7,12,1.0,36.0,149.0
OG Kush Auto - FastBuds- 1 plant,OG Kush Auto,Fast Buds,200 watt,"Atami,General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,HST,Defoliation,Lollipopping,",0.36,11,1.0,250.0,700.0
Strawberry Lemonade (Barneys Farm),Strawberry Lemonade,Barney'S Farm,250 watt,"Hesi,BioBizz,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Lolli-Popping,ScrOG,Topping,LST,Defoliation,",0.32,16,1.0,72.0,72.0
Seedsman Auto Team 1,Gelat.OG Auto,Seedsman,480 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,2,12,1.0,55.0,60.0
Buddha named Jesus,Laughing Buddha,Barney'S Farm,100 watt,"Буйские удобрения,General Hydroponics (GHE),",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.36,14,1.0,155.0,651.0
Green Crack Auto - Mars Hydro FC4800,Green Crack Auto,Seedsman,480 watt,"BIOCANNA,BioBizz,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",1,11,1.0,,
Strawberry Cheesecake Auto - Mars FC4800,Strawberry Cheesecake Auto,Seedsman,480 watt,"BioBizz,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",1,11,1.0,,
Seedsman Lemon Auto - Mars Hydro FC4800,Auto Lemon,Seedsman,480 watt,"BioBizz,",,,Glass Of Water,"Defoliation,",1,11,1.0,,
Moster plant,Chocolate Wafflez,Paradise Seeds,250 watt,"BioBizz,Atami,",Manual,"Miscela leggera Biobizz Grow Medium,",Directly In Substrate,"LST,Defoliation,",1,16,1.0,,50.0
My 1st Mary Jane,Bruce Banner,Custom Breeder & Strain,"LED / 100W Custom,LED / 480W FC-E 4800,LED / 480W FC-E 4800,","General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"no training,LST,Topping,Defoliation,",Custom,FLOWERING,,,
Banana Butter Cups Crosses,Robin Hood Seeds - Frozen Hash Plant,Custom Breeder & Strain,"LED / 450W SF-4000,","Advanced Nutrients,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,Topping,LST,",4.88,15,3.0,,1200.0
Mr. Hanky (regular) x4,Mr. Hanky,Custom Breeder & Strain,750 watt,"Real Growers,Blue Planet Nutrients,Aurora Innovations (Roots Organics),Fox Farm,Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Defoliation,",19.51,13,2.0,,26.0
Red Poison Auto,Red Poison Auto®,Sweet Seeds,750 watt,"Real Growers,Blue Planet Nutrients,Fox Farm,Advanced Nutrients,Aurora Innovations (Roots Organics),",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",19.51,10,1.0,15.0,15.0
Double Whiskey Sour (Speakeasy Freebie!),Twenty20 - Double Whiskey Sour,Custom Breeder & Strain,480 watt,"Plant Success (Plant Revolution),Aurora Innovations (Roots Organics),BuildASoil,Nature's Living Soil,Bloom City Organics,",Manual,"Soil Grow Medium,Other Grow Medium,",,,4.88,11,1.0,,141.75
GELATO AUTOPOT,Gelato,Crop King Seeds,400 watt,"Botanicare,General Hydroponics (GHE),",Hydroponics,"Pro-Mix Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",3.05,18,1.0,,85.05
LEMON OG AUTOPOT,Lemon OG Kush,DNA Genetics,400 watt,"Botanicare,General Hydroponics (GHE),",Hydroponics,"Pro-Mix Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",0.93,18,1.0,,283.5
Fat Monkey Auto Hydro,Fat Monkey Auto,Anesia Seeds,150 watt,,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"ScrOG,Defoliation,",0.25,11,1.0,30.0,300.0
sweet growing,Sweet Cheese XL Auto,Sweet Seeds,150 watt,"BioBizz,Canna,",Manual,"Soil Grow Medium,",Directly In Substrate,,,12,,,
Monster Auto! Mephisto Ghost Toof DWC,Ghost Toof,Mephisto Genetics,150 watt,"PLAGRON.,Atami,",Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"HST,ScrOG,LST,Defoliation,",0.49,16,1.0,254.0,1150.0
Mega power plant,Mega Power Plant,Spliff Seeds,480 watt,"Growth Technology,",Manual,"Growneer GT 4x4,Other Grow Medium,",Paper Towel,"Topping,Defoliation,",1.52,17,4.0,471.0,
X By Zamnesia Seeds,X (10th anniversary),Zamnesia Seeds,600 watt,"BioBizz,Atami,Advanced Nutrients,",Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",,"12-12 From Seed,SoG,",1,12,1.0,,50.0
"Llegó ""EL PATRON"" de nuevo",El Patron,Royal Queen Seeds,600 watt,"RQS Organic Nutrients,",Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",,"SoG,",1,12,1.0,,50.0
Sponzored by Sweet seeds,Purple Punch OG XL Auto,Sweet Seeds,120 watt,"Guanokalong,BioBizz,Organics Nutrients,",Manual,"canna terra professional Grow Medium,",Glass Of Water,"Defoliation,",0.6,9,2.0,68.0,211.85
MarsHydro Wedding Glue Auto 420FB,Wedding Glue Auto,Fast Buds,150 watt,,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"SoG,",0.6,11,1.0,,350.0
First time with fabric - Gelato + CBD,Gelato Auto,Herbies Seeds,250 watt,"Emerald Harvest,",Manual,"Soil Grow Medium,",Directly In Substrate,,Custom,9,1.0,,
Blueberry 420 Auto,Blueberry 420 Auto,Amsterdam Marijuana Seeds AMS,240 watt,"Root Farm,General Hydroponics (GHE),Botanicare,",,"Soil Grow Medium,",Other,"Defoliation,",9.75,13,5.0,307.12,1340.49
Grow 4 - Full Mephisto 24/0 Run,Forgotten Strawberries,Mephisto Genetics,310 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,,11,1.0,,132.0
Biscotti Mintz,Biscotti Mintz,Barney'S Farm,650 watt,"General Hydroponics (GHE),",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Peat Pellet,"LST,HST,Topping,FIMing,",,9,1.0,,75.0
Alaskan Diesel Auto - Mars Hydro FC4800,Alaskan Diesel Auto,Seedsman,480 watt,"BioBizz,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",1,11,1.0,,
Frosted cherry o's autoflower,Mutant genetics - Frosted cherry o's,Custom Breeder & Strain,150 watt,"Gaia Green,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Other Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,ScrOG,",,9,1.0,,49.61
Forbidden Runtz Auto Fastbuds,Forbidden Runtz Auto,Fast Buds,450 watt,,Manual,"Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,"Topping,",1.22,9,1.0,,8.0
WHITE COOKIES AUTOPOT,White Cookies,Crop King Seeds,400 watt,"Botanicare,General Hydroponics (GHE),",Hydroponics,"Pro-Mix Grow Medium,",Glass Of Water,"Defoliation,Topping,LST,",0.93,18,1.0,,113.4
First grow photoperiod.,Expert Mac1,Expert Seeds,300 watt,"T-REX,",Manual,"Coco Coir Grow Medium,Other Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,HST,Defoliation,",,16,1.0,,
Fastbuds Purple Lemonade DWC,Purple Lemonade Auto,Fast Buds,630 watt,"General Hydroponics (GHE),",Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Expanded Clay Grow Medium,",,"LST,Defoliation,",4.88,11,1.0,,59.53
Motherplant selection,Shining Silver Haze,Royal Queen Seeds,"LED / 90W Custom,LED / 240W Migro Aray 4 240W,","BioBizz,Canna,",Manual,"Coco Coir Grow Medium,biobizz light-mix Grow Medium,",,,,VEGETATION,,,
Zkittlez,Zkittlez Auto,Fast Buds,100 watt,"Future Harvest,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",,14,1.0,,
Great White Shark,Great White Shark,Green House Seed Co.,600 watt,"Xpert Nutrients,BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,,15,10,30.0,2460.0,82.0
Sweet skunk (Royal queen seeds),Sweet Skunk Automatic,Royal Queen Seeds,480 watt,"PLAGRON.,",Manual,"Perlite Grow Medium,",,"Topping,",1.2,9,4.0,160.0,280.0
"Culture Fat banana auto,cookies gelato",Cookies Gelato Automatic,Royal Queen Seeds,600 watt,,Manual,"Autre Grow Medium,",Directly In Substrate,"Main-Lining,ScrOG,",Custom,15,,180.0,100.0
CREAM Auto Indoors/Soil,Auto CREAM,Oasis Genetics,300 watt,"Dr. Earth,Element Nutrients,",Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Perlite Grow Medium,Fox Farm Happy Forest Grow Medium,",,,,4,,,
Back in the fridge with 2l bottles,Badazz OG Cheese,Seedsman,"LED / 120W Custom,LED / 120W Custom,",,,"Soil Grow Medium,",,"SoG,",Custom,FLOWERING,,,
Time For Some Green Potion,Green Potion Fast,Canuk Seeds,480 watt,"Advanced Nutrients,Fox Farm,Mammoth Microbes,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,",1.22,17,1.0,136.08,691.73
ACK | LivingSoil | Florganics VS No-Till,Alien Candy Kush Fast,High Speed Buds,250 watt,"Xtreme Gardening,BioBizz,Green House Feeding,Bio Nova,Atami,",Manual,"Living Soil Grow Medium,",,"Topping,LST,Defoliation,ScrOG,",1.44,15,2.0,350.0,
Bud Shooter,Six Shooter Auto,Fast Buds,480 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",0.3,10,1.0,95.0,278.0
Strawberry Cheesecake Feminized,Strawberry Cheesecake,Humboldt Seed Company,300 watt,"Fox Farm,",Manual,"Fox farm ocean Grow Medium,Happy frog Grow Medium,Perlite Grow Medium,",Paper Towel,"NET TO HELP SUPPORT TALL GROWTH,LST,Defoliation,",,18,4.0,,226.8
Purple lemonade,Purple Lemonade Auto,Fast Buds,150 watt,,Manual,,,"12-12 From Seed,",Custom,10,1.0,,
Neville‘s Haze Organic Grow,Nevilles Haze,Green House Seed Co.,200 watt,"Green Buzz Nutrients,BioBizz,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,0.5,18,2.0,276.0,
First Dutch passion grow,Auto Orange Bud,Dutch Passion,450 watt,"Advanced Nutrients,Plant Magic,BioBizz,PLAGRON.,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,HST,",1.5,24,2.0,,280.0
ARMAZI auto,Armazi Auto,Caucasian Seeds,480 watt,"Advanced Nutrients,",Manual,,,,0.4,11,1.0,90.0,578.0
Tropicana,Tropicana Cookies Auto,Fast Buds,650 watt,"Advanced Nutrients,",Manual,,,,0.3,10,1.0,75.0,239.0
KOPALA auto,Kopala Auto,Caucasian Seeds,480 watt,"Advanced Nutrients,",Manual,,,,0.4,11,1.0,,470.0
AK (fem) 2,AK,Spliff Seeds,"LED / 650W FC-E 6500,LED / 650W FC-E 6500,","Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",,FLOWERING,,,
Gorilla Zkittlez,Gorilla Zkittlez Auto,Barney'S Farm,300 watt,"Fox Farm,",Manual,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,LST,",,14,1.0,192.21,382.72
