diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Organically ETS,Candyland,Emerald Triangle Seeds,,,,,,Paper Towel,,,19,,,
The most beautifull Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,480 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,6.46,14,1,,29.45
Gigant Gorilla Zkittlez auto,Gorilla Zkittlez Auto,Barney'S Farm,300 watt,"General Hydroponics (GHE),",True,Manual,,,,6.46,14,1,,40.21
@white wizard/royal critical auto,Royal Critical Automatic,Royal Queen Seeds,,"Advanced Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,5.38,7,1,,1.69
Organically ETS,Black Berry OG,Emerald Triangle Seeds,,,,,,Paper Towel,,,19,,,
Strawberry amnesia #2,Strawberry Amnesia,Dinafem,,,True,Manual,,Paper Towel,,,28,1,2.4,9.59
Siempre los mas fast ️ fast buds ️,AK Auto,Fast Buds,,,True,Manual,,,,,19,2,,
"Fastbuds, Seedsman Autos in soil",Kosher Cake Auto,Fast Buds,"LED / 300W Custom,","Gaia Green,Technaflora,Green Planet Nutrients,Diablo Nutrients,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",,17,1,,2
22 Hash Bud,Hash Bud,Quebec Cannabis Seeds QCS,,"Greenleaf Nutrients,Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Defoliation,Main-Lining,HST,",,26,1,6.28,24.9
L.R.B.P II,AF x Turk,Custom Breeder & Strain,150 watt,"Lotus Nutrients,Gaia Green,Real Growers,Plant Success (Plant Revolution),",True,Manual,"Soil Grow Medium,coco peat Grow Medium,worm castings Grow Medium,",Paper Towel,"SoG,",25.72,6,3,0.35,0.18
22 11Roses x Auto Super Skunk,11Roses x Auto Super Skunk XL,Custom Breeder & Strain,,"Greenleaf Nutrients,Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,Humalite Grow Medium,",Glass Of Water,"Defoliation,ScrOG,Main-Lining,HST,",,26,1,26.1,106.17
Barney's Farm Runtz Auto Grow,Runtz Auto,Barney'S Farm,300 watt,"Advanced Nutrients,Purpinator,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Mineral Wool Grow Medium,",Rockwool Cube,"Transfer to 6x6 block,Leaf Tuck,Defoliation,Leaf Tucking,",8,14,1,3.74,5.36
Colin OG - Ethos,Colin OG RBX,ETHOS Genetics,760 watt,"FloraFlex,BuildASoil,South Cascade Organics,House & Garden,Green Planet Nutrients,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",13.12,13,1,,
SSSC ELEPHANT AUTO,Auto Elephant,Super Sativa Seed Club,465 watt,"Aptus,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",12.92,13,2,10.98,
Bruce Banner Auto - FastBuds,Bruce Banner Auto,Fast Buds,230 watt,"Namaste Nutrientes,Top Crop,Green House Feeding,Grotek,",True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Turba Rubia Grow Medium,Humus de lombris Grow Medium,Guano de murciélago vegetativo - Vamp Grow Medium,",Glass Of Water,"LST,Defoliation,",Custom,13,1,2.4,
Daisy,Gorilla Cookies Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Advanced Nutrients,Botanicare,",True,Aeroponics,"Other Grow Medium,",Peat Pellet,"Topping,FIMing,Defoliation,SoG,LST,ScrOG,",6.89,11,4,5.86,35.27
Fastbuds Outdoor 22 Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,",,7,1,,1.02
Fastbuds Outdoor 22 Orange Sherbet,Orange Sherbet Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"LST,",,10,1,,0.67
Runtz Muffin,Runtz Muffin,Barney'S Farm,,"Advanced Nutrients,",True,Manual,"Coco loco Grow Medium,",Peat Pellet,"Topping,LST,HST,Defoliation,",,21,1,17.91,32
Mimosa cake Auto - FastBuds,Mimosa Cake Auto,Fast Buds,230 watt,"Namaste Nutrientes,Top Crop,Green House Feeding,Grotek,",True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Turba Rubia Grow Medium,Humus de lombriz Grow Medium,Guano vegetativo - Vamp Grow Medium,",Glass Of Water,"Defoliation,LST,",6.89,13,1,2.92,
Bubba Kush Auto Dinafem,Bubba Kush Auto,Dinafem,"LED / 180W Electric Sky 180 V2,",,True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",32.81,10,1,,4.23
Fastbuds Chemdawg - 1st ever grow,Chemdawg Auto,Fast Buds,200 watt,"Gaia Green,",True,Manual,"Other Grow Medium,",,"LST,Defoliation,",8,9,3,3.5,3
HIGH SCHOOL DROP OUT,Devs Genetics,Custom Breeder & Strain,"LED / 150W (×2) Mars TS 1000,LED / 150W (×2) Mars TS 1000,","Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"HST,Defoliation,LST,",,17,2,,
MCLAREN,Devs Genetics,Custom Breeder & Strain,"LED / 150W (×2) Mars TS 1000,LED / 150W (×2) Mars TS 1000,","Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",,15,2,,
Caramelos Morados con forma de Fantasma.,Purple Ghost Candy,Seedsman,250 watt,"CannaBioGen,Advanced Nutrients,Grotek,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",430.56,12,1,3.21,15.45
Gelato 41 Fast.,Gelato 41 Fast,Seedstockers,250 watt,"Advanced Nutrients,CannaBioGen,Grotek,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,",430.56,12,1,2.5,8.08
Outdoor Jack Herer Fast and Guava Jelly,Jack Herer FAST,Seedsman,,"Espoma,Dr. Earth,General Hydroponics (GHE),",True,Drip,"Soil Grow Medium,",,"LST,Topping,FIMing,HST,",,19,2,42,
Springbokke,Coffee Creamer,Seed Junky Genetics,"LED / 400W (×4) Custom,LED / 150W Custom,","Advanced Nutrients,Plant Success (Plant Revolution),General Hydroponics (GHE),House & Garden,Canna,",True,Manual,"Coco Coir Grow Medium,",,,,14,,,
WSE Somango XXL,Somango XXL feminized seeds,Weedseedsexpress,,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,20,1,5.51,23.16
Shed 1st run - NL auto from Greenhouse,Northern Light Automatic,Green House Seed Co.,100 watt,"J.R. Peters, Inc.,",True,Manual,"Biobizz all mix Grow Medium,",,"LST,",,10,3,,
Cotton Candy Kush Auto W/AutoPot System,Cotton Candy Kush AutoFlowering,Growers Choice Seeds,310 watt,"FloraFlex,",True,Hydroponics,"ProMix HP/M Grow Medium,Expanded Clay Grow Medium,",,"Topping,FIMing,LST,Defoliation,ScrOG,",16,13,4,15.73,15.73
Frambo guerriglia outdoor Orange,Critical Orange Punch,Dutch Passion,,"Bio Tabs,",True,Manual,"Soil Grow Medium,",,"Topping,",,18,1,6.04,176.37
Organically ganjah farmer,Lemonade Haze,Ganja Farmer Seeds,,,,,,Paper Towel,,,19,,,
Purple Urkle Outdoor UK,Purple Urkle,Weedseedsexpress,,"Plant Success (Plant Revolution),BioBizz,Guanokalong,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,HST,",,19,1,1.76,
Cali Crasher,Cali Crasher,Doctor'S Choice,120 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,HST,",1.94,14,2,4.62,16.9
Organically ganjah farmer,Big Jack,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,19,,,
Organically ganjah farmer,Critical Kush,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,19,,,
Outdoor grow 2022,Cream Caramel Fast Version®,Sweet Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Cropping,Main-Lining,HST,FIMing,Topping,",,FLOWERING,,,
Cold summer grow,Green Gelato Automatic,Royal Queen Seeds,"LED / 600W Custom,",,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",Custom,14,11,,
Super skunk from lower branch,Super skunk fso cut off lower branch,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,Lite mix plagron Grow Medium,",,"Cut of the lower 2 branch,",,12,1,,2.65
"gorilla cookies, purple kush",Gorilla Cookies Auto,Fast Buds,,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"FIMing,Topping,LST,",,FLOWERING,,,
Fat Banana,Fat Banana Automatic,Royal Queen Seeds,300 watt,"Dynomyco,RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,",5.27,9,1,1.06,5.15
22 Jackberry,Jackberry,Quebec Cannabis Seeds QCS,,"Greenleaf Nutrients,Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Defoliation,Main-Lining,HST,",,26,1,7.37,29.95
22 GG x WW,Gorrila Glue #4 × White Widow,Expert Seeds,,"Greenleaf Nutrients,Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Main-Lining,HST,",,27,4,24.27,96.93
22 Fast Skunk,Skunk 2.0 Fast Version,Ganja Farmer Seeds,,"Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",,"Defoliation,ScrOG,Main-Lining,",,22,1,15.52,64.02
Fast Buds White Widow,White Widow Auto,Fast Buds,320 watt,"Growth Technology,Emerald Harvest,Canna,",True,Manual,"Gorilla Grow Tent GGT 2x2.5,Soil Grow Medium,Coco Coir Grow Medium,",,,2,11,1,6.28,18.87
Purplematic CBD #1,Purplematic CBD,Royal Queen Seeds,250 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"12-12 From Seed,",4.31,10,1,,
Diary of grow newbie,Green Crack Auto,Fast Buds,360 watt,"Fox Farm,",True,Manual,"CoolGrows 32″X 32″X 63″ Indoor Hydroponics Mylar Grow Tent Room For Plant Growing,Soil Grow Medium,",,"Topped,LST,SoG,",,10,,,1.89
Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,,"Fox Farm,Coast of Maine,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",13.12,9,2,7,8
kanna dwc,Amnesia Dream XL Auto,Kannabia Seed Company,,"BioBizz,",True,,,Paper Towel,"Defoliation,LST,HST,",,4,1,,9.17
OG Kush,OG Kush auto,Custom Breeder & Strain,,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",,14,,,
Organically ganjah farmer,White Widow,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,18,,,
Skywalker Headband x Skywalker Auto,Sky Headband X Sky Auto,Green House Seed Co.,300 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,FIMing,",10.76,8,5,,29.98
FastBuds Pineapple Express,Pineapple Express Auto,Fast Buds,450 watt,"Future Harvest,Green Planet Nutrients,Grotek,",True,Manual,"Other Grow Medium,",Directly In Substrate,"Topping,LST,HST,Defoliation,",26.25,13,3,,21.16
Organically ganjah farmer,Purple OG Punch,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,19,,,
Purple Kush,Purple Kush,Custom Breeder & Strain,450 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,",15.5,13,4,7.05,7.05
Organically ganjah farmer,Gorilla GG4,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,19,,,
sweet ZZ outdoor,Sweet ZZ,Royal Queen Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"LST,Main-Lining,",,24,1,10.58,35.27
Ghost Train Haze,Ghost train haze,Custom Breeder & Strain,600 watt,"PLAGRON.,",True,Manual,,,,12.92,10,9,11.29,11.29
Testing JAG seeds..,Sundae driver x Wilson freeze f3 - JAG seeds ( JustAnotherGrower ),Custom Breeder & Strain,"LED / 150W The Smith 150W,",,True,Manual,,Paper Towel,"Topping,Defoliation,",,24,,,
Zkittle Diddle Diddly Dee,NASC ZKITTLEZ,Custom Breeder & Strain,340 watt,"General Hydroponics (GHE),Fox Farm,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Supersoil Grow Medium,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",9,17,1,6.4,12.9
Organically ganjah farmer,Gorilla Gelato,Ganja Farmer Seeds,,,,,,Paper Towel,"Defoliation,",,19,,,
Purple Lemonade,Purple Lemonade Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",13.12,9,1,2.22,7
UK Outdoor Frisian Dew Guerrilla Grow,Frisian Dew,Dutch Passion,,"BioBizz,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Defoliation,",,18,1,2.89,
Auto Think Different,Think Different,Dutch Passion,250 watt,"Canna,",True,Manual,"Soil Grow Medium,",,,12.92,10,3,4.66,
Hack Herer auto,Jack Herer Autoflower,ILGM,390 watt,"General Hydroponics (GHE),",True,Hydroponics,"Coco Coir Grow Medium,Vermiculite Grow Medium,",,"Topping,",Custom,15,1,,
3x3 grow,Bruce Banner Auto,Fast Buds,300 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,",96.88,12,1,,1.3
Critical kush LST,Critical Kush,Barney'S Farm,350 watt,"Fox Farm,Terpinator,Botanicare,",,,,,"Defoliation,12-12 From Seed,LST,",,15,1,,14.11
Summer 2022,Cookies Gelato,Royal Queen Seeds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,,14,1,,
Gorilla Zkittlez,Gorilla Zkittlez Auto,Fast Buds,400 watt,,True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Cocoloco Grow Medium,",,,,1,1,,5
Wedding Cheesecake Auto - Indoor / Soil,Wedding Cheesecake Auto,Fast Buds,150 watt,"Hesi,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",Custom,10,1,0.88,
Apple Betty,Apple Betty,Herbies Seeds,,"Emerald Harvest,",True,Hydroponics,"Mineral Wool Grow Medium,",,"LST,Topping,Defoliation,SoG,",,FLOWERING,,,
Mimosa cake_12_พี่เชน,Mimosa Cake Auto,Fast Buds,,,True,Hydroponics,,,"LST,Defoliation,",,10,1,,
Real Growers Challenge 2022,Super Skunk Auto,Seedstockers,600 watt,"Real Growers,South Cascade Organics,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,,,12,,,
Sweet skunk,Sweet Skunk Fast Version®,Sweet Seeds,600 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Humus Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",10.76,8,3,,13.05
Tropicanna Poison F1 Otoño invierno 2022,Tropicanna Poison F1 Fast Version,Sweet Seeds,250 watt,"Advanced Nutrients,CannaBioGen,Grotek,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,",430.56,12,1,2.01,6.35
interior janvier - avril 2022,Dark Phoenix,Green House Seed Co.,650 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",,"LST,",,14,4,4.59,
Big foot 22,Big Foot,Sweet Seeds,,"Platinium Hydroponics,BioBizz,Advanced Nutrients,General Hydroponics (GHE),Top Crop,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Worm humus Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"12-12 From Seed,LST,Defoliation,Topping,",,28,1,2.05,10.23
Session lemon T s1,Lemon T S1,The High Chameleon,"LED / 100W Mars TS 600,LED / 100W Mars TS 600,","Hesi,",True,Manual,"Soil Grow Medium,",,"LST,Main-Lining,Defoliation,",Custom,FLOWERING,,,
Amnesia Skunk Tiny space low stress,Amnesia Skunk Automatic,Zamnesia Seeds,185 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",,"LST,",2.15,11,1,,
LEMONADE HAZE-GANJA FARMER SEEDS,Lemonade Haze,Ganja Farmer Seeds,"LED / 150W Mars TS 1000,LED / 150W Mars TS 1000,","BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Main-Lining,LST,HST,Topping,Defoliation,",,FLOWERING,,,
Fastberry 420FastBuds,Fastberry Auto,Fast Buds,150 watt,"Canna,Hesi,",True,Manual,"Canna coco Grow Medium,",,"LST,Main-Lining,Defoliation,",,10,2,,3.8
3-2-1 Hawaiian Maui Waui (2nd try),Hawaii Maui Waui,Nirvana,125 watt,"BioBizz,TNC (The Nutrient Company),Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Mid-Flower Controlled Drought,Mid-Flower Medium Flush,Topping,Defoliation,LST,",1.72,14,1,2.65,
FRANCIS,Sticky Fingers Auto,Seedstockers,,,True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",,,,27,,,
Northern Lights Auto Zamnesia,Northern Lights Automatic,Zamnesia Seeds,150 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,SoG,",6.89,10,1,0.63,0.63
MSNL Auto Widow,Northern Storm Auto,MSNL,,"Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,",,18,1,0.08,0.35
Peyote Gorilla,Peyote Gorilla,Seedsman,480 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,",,"Topping,",,14,87,,9.03
The Crash Test,Cali Crasher,Doctor'S Choice,330 watt,,True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Chop Chop,Topping,Main-Lining,Defoliation,LST,",26.25,18,2,13.62,49.38
2 Grow - Quick One,Quick One,Royal Queen Seeds,600 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,10,1,0.1,0.56
First plant - Royal Kush Automatic,Royal Kush Automatic,Royal Queen Seeds,600 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,11,1,0.18,1.13
real dream executor,Sour Apple,Anesia Seeds,250 watt,"PLAGRON.,Advanced Nutrients,BioBizz,",True,Manual,"light mix atami Grow Medium,",,"Main-Lining,HST,Topping,LST,ScrOG,",6.46,20,1,10.58,59.97
Sour diesel automatic,Sour Diesel Auto,Seedstockers,,,True,Manual,"Soil Grow Medium,",,,,10,3,,4.94
Bubba kush CBD 1.1 generación,Bubba Kush CBD,Dinafem,,,True,Manual,,,"Topping,Main-Lining,Defoliation,ScrOG,",,30,,,
Dr seedsman CBD & GSC,Doctor Seedsman CBD 30:1,Seedsman,200 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,,,12,2,,6.28
New round,Black Widow Fem,ILGM,200 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Main-Lining,Topping,LST,HST,",Custom,12,,,
Outdoor 2022 - 2nd Grow,MAC,Canuk Seeds,,"General Hydroponics (GHE),Humboldt Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Main-Lining,Defoliation,",,26,1,11.01,11.11
Granpapies Delight,Grandpa's Stash,ETHOS Genetics,,"Gaia Green,Advanced Nutrients,",True,Drip,"Soil Grow Medium,",,"Topping,",,23,1,16.23,59.97
Red Hot Cookies Otoño - Invierno 2022.,Red Hot Cookies,Sweet Seeds,250 watt,"Advanced Nutrients,CannaBioGen,Grotek,",True,,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,",430.56,12,1,2.5,8.11
A 4 cola early miss,Early Miss,Crop King Seeds,300 watt,"Fox Farm,",True,Manual,"Fox farm oceans Grow Medium,",,"Main-Lining,12-12 From Seed,HST,",Custom,9,1,,
Rainbow Haze,Rainbow Haze,Custom Breeder & Strain,200 watt,"Advanced Nutrients,True Plant Science (TPS),Botanicare,",True,Manual,"Soil Grow Medium,",,"ScrOG,LST,Defoliation,",4,8,2,5.33,5.33
Lava freeze SSSC,Lava Freeze,Super Sativa Seed Club,600 watt,,True,Manual,"Island-Blend Supercharged Coco Grow Medium,",,"Defoliation,ScrOG,LST,Topping,HST,",10.76,15,3,7.23,
Bubble Runtz,Bubble Runtz,Tastebudz Genetics,600 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,",,10,1,,
BigBud outdoor 2,Big Bud,ILGM,,"Fox Farm,",True,Drip,"Soil Grow Medium,",,"Topping,LST,Defoliation,HST,",,25,1,8,18
Runtz,Runtz,Custom Breeder & Strain,600 watt,,True,,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",,10,,,
California Kush,Auto California Kush,00seeds,250 watt,"Botanicare,",True,,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Rockwool Cube,"Defoliation,",581.27,15,1,6.12,
Desconocida & Santaplantas.com,Unknown Kush Regular,Delicious Seeds,,,True,Manual,"Coco Coir Grow Medium,",,"Defoliation,LST,",12.92,12,3,,19.75
OUTDOOR 22 RQS-Speedy Chile,Speedy Chile,Royal Queen Seeds,,"RQS Organic Nutrients,Green Buzz Nutrients,Gen1:11,",True,Manual,"Soil Grow Medium,",Peat Pellet,"SCROG,Supercropping,Defoliation,Topping,",,26,1,,14.82
OUTDOOR 22 RQS - Medical Mass,Medical Mass,Royal Queen Seeds,,"RQS Organic Nutrients,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,"SUPERCROPPING,Topping,",,26,1,,14.82
1. Grow Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,342 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Floragard Growmix Professional Grow Medium,",Peat Pellet,"Topping,LST,Defoliation,ScrOG,",10.76,12,3,6.17,17.28
""" NEW "" Cali Crasher by Dr. Choice",Cali Crasher,Doctor'S Choice,,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,20,1,4.1,16.65
22 Bubble OG,Bubble OG,Quebec Cannabis Seeds QCS,,"Greenleaf Nutrients,Grotek,Gaia Green,",True,Manual,,Glass Of Water,"HST,Main-Lining,",,27,2,15.66,61.55
Auto Bruce Lemon Diesel-TS1000 MarsHydro,Auto Bruce Lemon Diesel,Super Sativa Seed Club,150 watt,"Hesi,Jungle indabox,Advanced Nutrients,Atami,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",10.98,9,1,1.51,8.43
Outdoor container grow,LSD-25 Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,",Directly In Substrate,,,9,1,,
RQS Northern Lights : 1st Autopots,Northern Light Automatic,Royal Queen Seeds,200 watt,"PLAGRON.,Advanced Nutrients,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Peat Pellet,"Topping,LST,Defoliation,HST,",7.75,18,2,6.46,23.99
OUTDOOR 22 BSF- El Gaucho,Gorilla Glue Faster,BSF Seeds,,"Green Buzz Nutrients,Gen1:11,",True,Manual,"Soil Grow Medium,",,"SCROGNET,TOPDRESSING,SCROG,Defoliation,Topping,Supercropping,",,27,1,,14.82
HSC - Freakshow// HYPHOTONFLUX,Freakshow,Humboldt Seed Company,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Other,,96.88,17,3,,14.82
2 Little Runtz Bombs,Runtz Bomb,Bomb Seeds,1000 watt,"BioBizz,Nortembio,",,,"Soil Grow Medium,",,"ScrOG,",,9,2,2.12,8
My New Grow Room,Divine Storm,In House Genetics,4800 watt,"Advanced Nutrients,Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"SoG,",53.82,12,14,,70.2
Royal Runtz,Royal Runtz Automatic,Royal Queen Seeds,240 watt,"Canna,",True,,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",10.76,9,1,1.73,7.58
Seedsman Blueberry Auto ( No nutes),Blueberry Auto,Seedsman,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",13.12,13,1,,
Orange Sherbet Fastbuds,Orange Sherbet Auto,Fast Buds,615 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,12,2,4.27,
Headband og and Banana mint og,Headband,Custom Breeder & Strain,600 watt,"Fox Farm,",True,,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",,9,1,,
Outdoor blueberry,Blueberry Muffin,Humboldt Seed Company,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Topping,HST,Defoliation,LST,",,13,1,,1.06
"PennyWise, WeedSeedsExpress",Pennywise feminized seeds,Weedseedsexpress,250 watt,"Foop Organic Biosciences,",True,Manual,"Soil Grow Medium,",Glass Of Water,"ScrOG,Topping,LST,Defoliation,",12,23,2,5.13,17.92
Super Sativa Sclub Fat Pete's Cookies,Fat Pete's Cookies Auto,Super Sativa Seed Club,250 watt,"Plant Magic,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Autre Grow Medium,",Paper Towel,"LST,",10.76,10,,1.02,4.73
Mimosa XL Auto - Ganja Farmer Seeds,Mimosa XL Auto,Ganja Farmer Seeds,100 watt,,True,Manual,"Other Grow Medium,",Directly In Substrate,"Potted up,LST,Defoliation,",13.12,9,1,,1.87
Headband by beaver seeds,Headband beaver seeds,Custom Breeder & Strain,300 watt,"Green Planet Nutrients,",True,Manual,"GA Grow Tent GT 40x40x80,Pro mix bx Grow Medium,",Directly In Substrate,"Lollipoping,Topping,LST,Defoliation,",2.69,15,1,3.7,
stardawg fastbud,Stardawg Auto,Fast Buds,"LED / 475W ZEUS 465W PRO 2.9,LED / 475W ZEUS 465W PRO 2.9,","BioBizz,",True,Manual,"Soil Grow Medium,",Other,"Defoliation,",,10,1,1.23,6.7
Pink Lemonade OUTDOOR 2022,Pink Lemonade,34 Street Seed Co.,,"Miracle-Gro,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,27,1,,21.5
Mandarine XL Auto - TS1000 Mars Hydro,Mandarine XL Auto,Ganja Farmer Seeds,150 watt,"Hesi,Jungle indabox,Advanced Nutrients,Atami,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",10.98,9,1,1.04,5.58
Scrog project,Milk Monkey,Exotic Genetix,640 watt,"BioBizz,Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Topping,Defoliation,ScrOG,",Custom,12,1,10.23,
