diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Devil Cream,Devil Cream Auto®,Sweet Seeds,"LED / 1000W Growcraft X6 – 1000W,","FloraFlex,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Soil Grow Medium,",,,13.12,8,1,6.2,15.24
Cheese Cookies Scrog Grow-1st grow,Mamiko Cheese Cookies,Custom Breeder & Strain,600 watt,"General Hydroponics (GHE),",True,Drip,"Coco coir Grow Medium,",Peat Pellet,"Defoliation,Topping,ScrOG,Lollipopping,HST,LST,",269.09,19,4,,38.8
6.5ozs of Forum Stomper,Forum Stomper,Mephisto Genetics,"LED / 300W Mars TSL 2000,","Greenleaf Nutrients,General Hydroponics (GHE),Real Growers,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",16.4,10,1,,6.5
Orange dream by Silky,Orange Dream,Dutchfem,240 watt,,True,Manual,"Soil Grow Medium,",,"LST,HST,Defoliation,Topping,",3.66,15,1,,0.49
Orange jones by silky,Orange Jones Limited Edition,Dutchfem,240 watt,,True,Manual,"Soil Grow Medium,",,"Defoliation,HST,LST,Topping,",4.84,15,1,,0.67
Dean12vipaspectaP2000,Grapefruit Auto,Fast Buds,,"Canna,BioBizz,B.A.C.,Hy-Gen,",True,Manual,"Coco Coir Grow Medium,",,"Defoliation,LST,",86.11,16,2,,17.64
Girl Scout Cookies,Girl Scout Cookies Extreme Autoflower,ILGM,100 watt,"Advanced Nutrients,Fox Farm,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,13.12,16,4,1.59,14.11
First Revege Ever,Bag Seed,Custom Breeder & Strain,400 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,Reveg, Super CROPPING,Main-Lining,",43.04,19,1,1.45,8.54
GG/TD Auto: Follow your Joint's Journey,Gorilla Glue Autoflowering,Growers Choice Seeds,150 watt,"Fox Farm,",True,Manual,"Tangerine Dream Auto Growers Choice Seeds,fox farm ocean forest Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",9.84,14,1,,5.29
Pineapple express and Wedding Cheesecake,Pineapple Express Auto,Fast Buds,150 watt,"Dutch Science Nutrients,Humboldts Secret,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,Vermiculite Grow Medium,",,"Topping,LST,",19.69,11,1,1.75,8.4
Sugar cane,Sugar Cane,In House Genetics,"LED / 600W QB 600W LM301H Mix CREE XP-E2 660NM UV IR,",,True,Manual,"Coco Coir Grow Medium,",,,10.76,11,1,,18.34
2022 fastbuds,Banana Purple Punch Auto,Fast Buds,100 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"LST,",7.53,11,100,,0.04
Strawberry Banana,Strawberry Banana Auto,Fast Buds,,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",,11,1,,
Old Seeds New Life,Smoothie Auto,Fast Buds,600 watt,"Growth Technology,Dr. Earth,Mammoth Microbes,Emerald Harvest,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Tupur Gold Grow Medium,Worm Castings Grow Medium,",Paper Towel,"ScrOG,Topping,Defoliation,LST,",49.21,14,1,2.05,2.1
Gorilla face,Gorilla Face,Advanced Seeds,600 watt,,True,Manual,"Coco Coir Grow Medium,",Paper Towel,,1076.39,2,4,,21.16
Gelato 41 vs Critical XXL (32 kol),Gelato 41 Fem,Seedstockers,420 watt,"Green House Feeding,Advanced Nutrients,General Hydroponics (GHE),Hesi,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,12-12 From Seed,Main-Lining,LST,",10.76,20,1,10.69,
Indoor by M 《L.A. Peyote Kush》,LA Peyote Kush,Seedsman,750 watt,"Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"Defoliation,",,10,,,
Indoor by M 《Gelato-k》,Gelato-K,Kannabia Seed Company,750 watt,"Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"Defoliation,Topping,",,10,,,
Indoor by M 《Panty Punch 》,Panty Punch Fem,Seedstockers,750 watt,"Canna,",True,Manual,"Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"Defoliation,",,10,,,
Monster crop clones,Monster Cookies,Custom Breeder & Strain,460 watt,"Fox Farm,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Monster crop,LST,Defoliation,",Custom,12,1,1.06,2.75
S.A.G. - Super Silver Haze Auto NEWBIE,Super Silver Haze,Custom Breeder & Strain,400 watt,"Bio Diesel Nutrients,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,11,1,,5.47
Sour Diesel Auto,Sour Diesel Haze Auto,Seedsman,150 watt,"Bio Diesel Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,Topping,",,14,1,,140
LSD Auto,LSD Auto,Barney'S Farm,,,True,Hydroponics,,,"LST,Grobo,",,14,,,
Utopia haze,Utopia Haze,Barney'S Farm,200 watt,"PLAGRON.,",True,Manual,"Other Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"ScrOG,HST,LST,",10.76,19,3,,15.87
Ole' full of bag,Bagseed,Custom Breeder & Strain,1200 watt,,True,Manual,"Soil Grow Medium,",,"LST,Topping,Main-Lining,",6.56,10,4,1.5,7.12
Balcon 2021,White Widow,Linda Seeds,,"B.A.C.,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Topping,",,8,1,,4.23
Wedding cheesecake auto,Wedding Cheesecake Auto,Fast Buds,"LED / 150W Mars TS 1000,","Fox Farm,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",,9,2,,
"First grow WW auto, RC auto",White Widow Automatic,Royal Queen Seeds,240 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,,10.76,11,1,,2.47
DANK ALL THE WAY!,Strawberry Pie Auto,Fast Buds,200 watt,"Hesi,Shogun,Buddhas Tree,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,Lollipop,",,10,1,3.46,
5 week auto easy bud,Easy Bud,Royal Queen Seeds,"LED / 180W Custom,LED / 180W Custom,","BioBizz,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"This is my second auto grow and in leaving ito do what it wants last time I lst and it ended.up too small this time its doing good,Left to her own devices,",,FLOWERING,,,
GOG Candyland Contest Test Grow,Candyland,Garden Of Green,240 watt,"Remo Nutrients,",True,Manual,"Promix HP Soil Grow Medium,",Glass Of Water,"HST,Defoliation,LST,Topping,",26.25,22,1,7.67,28.22
Q.C.S // Biscotti Skunk // RDWC,Biscotti Skunk,Custom Breeder & Strain,400 watt,"General Hydroponics (GHE),Green Planet Nutrients,Remo Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Paper Towel,"LST,Defoliation,Lollipop,",,15,2,,11.27
Q.C.S // Bruce Banner // Autopot,Bruce Banner,Quebec Cannabis Seeds QCS,300 watt,,True,Drip,"Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Defoliation,LST,",,16,1,,6.9
Outlaw Cookies - Fresh Coast Seeds MI,Outlaw Cookies,Custom Breeder & Strain,400 watt,"Gaia Green,FloraFlex,",True,Manual,"Soil Grow Medium,",,"Defoliation,",52.49,12,1,1.43,1.41
Sour Gummy Bears (Coast of Maine),Illuminauto #43 - Sour Gummy Bears,Mephisto Genetics,640 watt,,True,Manual,"Coast of Maine Stonington blend Grow Medium,",,,52.49,13,1,2.87,
TRU2H,Northern Lights Auto,Seedsman,100 watt,"General Hydroponics (GHE),Advanced Nutrients,Botanicare,Terpinator,",True,Manual,"PRO-MIX HP BIOFUNGICIDE MYCORRHIZAE Grow Medium,",Directly In Substrate,"LST,Defoliation,",,8,,1.5,
fast Bud,Blackberry Auto,Fast Buds,300 watt,"Guanokalong,Green House Feeding,",True,Manual,"jif7 Grow Medium,Coco Coir Grow Medium,",Other,,7.75,10,1,2.54,
Purple Punch auto (Barney's),Purple Punch Auto,Barney'S Farm,600 watt,"Blue Planet Nutrients,Real Growers,Down To Earth,Botanicare,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,HST,",91.86,16,1,,11.3
medea,Medea Autoflowering,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,",,"LST,",,11,,,
pirkush,PirKush Auto,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,",,"LST,Topping,",21.53,8,2,0.82,3.84
dali auto,Dali Auto,Caucasian Seeds,,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",13.13,8,2,1.25,
Amnesia Auto. Soil. Marshydro tsl2000,Amnesia Auto,Seedsman,300 watt,,True,Manual,"Soil Grow Medium,",,,,13,1,,1.5
ochopintre,Ochopintre Auto,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",6.89,10,1,1.76,5.5
Power plant,Power Plant,Dutch Passion,"LED / 150W Mars TS 1000,LED / 150W Mars TS 1000,",,True,Manual,"Hydro Crunch Grow Room Tent 2x 2x 5,Soil Grow Medium,",,"Topping,Main-Lining,LST,HST,",,FLOWERING,,,
Red Gorilla Girl XL,Red Gorilla Girl XL Auto,Sweet Seeds,100 watt,"Down To Earth,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",52.49,12,1,,
Acapulco Gold Barney's Farm,Acapulco Gold,Barney'S Farm,"LED / 100W SF-1000,LED / 100W SF-1000,","General Hydroponics (GHE),Atami,",True,Drip,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"ScrOG,Defoliation,Topping,LST,Main-Lining,",,VEGETATION,,,
amirani,Amirani Auto,Caucasian Seeds,,,True,,"Soil Grow Medium,",,"LST,",,11,2,3.88,21.48
Alien Rock Candy (pheno1),Alien Rock Candy,Custom Breeder & Strain,600 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,",,"LST,ScrOG,Defoliation,",,8,1,,
Bloody Easter,Bloody Skunk Auto®,Sweet Seeds,100 watt,"PLAGRON.,BioBizz,",True,Manual,"plagron kráľovský mix Grow Medium,",Directly In Substrate,,,9,1,0.04,0.07
Bulk Buddy,Auto Zkittly Zi Zi,BulkSeedBank,120 watt,"Bio Tabs,BioBizz,PLAGRON.,Hesi,Organics Nutrients,",True,Manual,"kráľovský mix plagron Grow Medium,",Glass Of Water,"Defoliation,LST,",,12,2,2.58,5.71
Grape Marmalade - In-house,Grape Marmalade,In House Genetics,250 watt,"Green Planet Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Peat Pellet,"Defoliation,",,13,1,,8.82
Green Mars Crack,Green Crack Auto,Seedsman,300 watt,,True,Manual,"CoolGrows GT 48x24x72,Living soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"6/2 light schedule,Topping,LST,Defoliation,",8.53,13,1,5.47,14.11
Mars Hydro Diesel,Alaskan Diesel Auto,Seedsman,300 watt,,True,Manual,"CoolGrows GT 48x24x72,Living soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"6/2 light schedule,Topping,LST,Defoliation,",8.53,13,1,4.34,12.35
MARSHYDRO ROUND 2,Gorilla Blue,Advanced Seeds,310 watt,"Aptus,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,Defoliation,",3.23,12,2,8.36,28.92
First grow - Tangie!,Tangie Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Vitalink,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"LST,",6.46,13,3,7,55.5
S.O.G Clones MarsHydro,Blueberry,Dutch Passion,600 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"Main-Lining,SoG,Defoliation,Topping,ScrOG,LST,",,13,,,
BCBD Tangie Cookies - Tent troubleshoot,Tangie Cookies,BC Bud Depot,900 watt,"General Hydroponics (GHE),Technaflora,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",82.02,17,,,
Growers choice seeds : Amnesia +,Green Crack,Growers Choice Seeds,400 watt,"Fox Farm,",True,Manual,"Afghan Autoflowering Growers Choice Seeds,Amnesia Growers Choice Seeds,Allen Wrench Growers Choice Seeds,Death Star Growers Choice Seeds,Soil Grow Medium,",,"FIMing,Topping,Defoliation,ScrOG,LST,HST,",4,5,1,,
RQS Fast Eddy Auto - spring 2022 indoor,Fast Eddy Automatic CBD,Royal Queen Seeds,120 watt,"BioBizz,Grotek,Bio Nova,",True,Manual,,Peat Pellet,"LST,",3.88,12,2,1.94,8.11
Grow# 36 -Auto Ghost Cookies #3,Auto Ghost Cookies,Original Sensible Seeds,400 watt,"Botanicare,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),",,"Defoliation,",8,8,1,0.12,
Grow# 34 - Auto Ghost Cookies #1,Auto Ghost Cookies,Original Sensible Seeds,400 watt,"Botanicare,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Fox Farm Happy Frog Soil Grow Medium,",,"Defoliation,",8,10,1,0.83,
Banana Purple Punch Auto,Banana Purple Punch Auto,Fast Buds,150 watt,"Real Growers,",True,Hydroponics,"Soil Grow Medium,",Paper Towel,,7.38,9,1,2.75,
Previously,Bag seed,Custom Breeder & Strain,,,True,Manual,,,"LST,Topping,Defoliation,",,10,7,,17
Banana Mash,Banana Mash Auto,Exotic Seed,245 watt,"Remo Nutrients,Purpinator,",True,Hydroponics,"Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",6.56,11,1,0.5,2
RQS Royal Cookies : rotation,Royal Cookies Automatic,Royal Queen Seeds,200 watt,"Platinium Hydroponics,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Peat Pellet,"LST,Defoliation,",6.46,12,3,1.8,9.88
Hulkberry Automatic,Hulkberry Automatic,Royal Queen Seeds,300 watt,"Green House Feeding,BioBizz,",True,,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",3.88,13,1,1.94,1.94
Lemoc Citron,Lemon Citron,Humboldt Seed Organization,300 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,",6.46,14,1,5.47,22.75
Lemon & Orange,Lemon Orange,Green House Seed Co.,140 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",7.53,14,1,6.35,30.48
Lithium OG KUSH,Lithium OG Kush feminized seeds,Weedseedsexpress,140 watt,"General Hydroponics (GHE),",True,Manual,,,"Topping,Defoliation,",6.46,14,1,3.28,16.86
Full Gas,FullGas,Green House Seed Co.,245 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",6.46,14,1,5.11,27.34
Ghetto. Kosher Kush,Kosher Kush,Custom Breeder & Strain,240 watt,"Advanced Nutrients,Botanicare,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",,"Topping,LST,Defoliation,ScrOG,12-12 From Seed,",Custom,16,1,,29.63
Chocolate Wafflez by Paradise Seeds,Chocolate Wafflez,Paradise Seeds,310 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,",4.31,14,1,3.07,17.99
Apricot Candy,Apricot Candy,Paradise Seeds,300 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,",6.46,14,1,3,10.93
Original AMNESIA,Amnesia,Super Strains,245 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",6.46,14,1,4.16,20.99
Mimosa Auto TEST RQS - Mars Hydro TS1000,Mimosa Automatic,Royal Queen Seeds,150 watt,"RQS Organic Nutrients,Canna,PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",3.88,11,3,4.76,18.34
Lava cake first xp,Lava Cake Automatic,Zamnesia Seeds,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",5.38,11,1,0.46,1.41
Frosted Gelato - Copycatgenetics,Frosted Gelato,Custom Breeder & Strain,500 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,LST,",,5,,,
Northern Light Auto by RQS,Northern Light Automatic,Royal Queen Seeds,200 watt,"Canna,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,"ScrOG,",Custom,7,1,7.97,
Super malawi haze probando sativas,Super Malawi Haze,ACE Seeds,690 watt,"Grotek,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"LST,SoG,ScrOG,Topping,Defoliation,",15.5,22,9,55.73,
Première fois,Gorilla Cookies Auto,Fast Buds,130 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Autre Grow Medium,",Glass Of Water,,10.76,14,2,4.23,7.05
GDKGROW,Chocolate Mint OG Auto,Humboldt Seed Organization,390 watt,"T-REX,Advanced Nutrients,BioBizz,Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,",,,Custom,9,1,,
Gorilla Auto - Jo Bulk Seeds,gorilla,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",,,,10,1,2.01,8.71
Wedding Cake / Pink Cookies,Wedding Cake,Custom Breeder & Strain,400 watt,,True,Drip,"Mineral Wool Grow Medium,",,"Topping,LST,ScrOG,",41.01,16,2,,17.64
Sweetseeds - Black cream auto 2,Black Cream Auto®,Sweet Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",,7,1,0.71,0.35
AMNESIA HAZE AUTO..3rd Auto Grow,Amnesia Haze Auto,Fast Buds,150 watt,"PLAGRON.,Living Soils,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",10.76,14,1,,
bochi,Bochi Auto,Caucasian Seeds,,"Coast of Maine,",True,Manual,"Soil Grow Medium,",,"LST,Topping,",,9,1,0.46,
GHS Super Lemon Haze,Super Lemon Haze,Green House Seed Co.,240 watt,"Future Harvest,Remo Nutrients,Green Planet Nutrients,Grotek,Innovating Plant Products,",True,Manual,"Other Grow Medium,Perlite Grow Medium,",,"Topping,LST,ScrOG,Defoliation,",26.25,15,3,,26
amirani,Amirani Auto,Caucasian Seeds,,"BioBizz,",True,,"Soil Grow Medium,",,"LST,Defoliation,",,11,1,2.68,
Revolver auto,Revolver Auto,Crop King Seeds,460 watt,"Advanced Nutrients,Gaia Green,",True,Manual,"Gorilla Grow Tent GGT 2x4,Soil Grow Medium,",,"Defoliation,Topping,",86.12,12,1,4.73,14.18
Got Milk?,Gorrila cookies auto,Custom Breeder & Strain,200 watt,"Gaia Green,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,",Directly In Substrate,"LST,Defoliation,",,10,1,2.07,2
Apples n Bananas ViparSpectra Xs 2000,Apples n Bananas.Tikimadman,Custom Breeder & Strain,"LED / 240W XS2000,",,True,Manual,,,"LST,Main-Lining,Topping,FIMing,Defoliation,",26.91,15,1,2.58,
ochopintre,Ochopintre Auto,Caucasian Seeds,,,True,,"Soil Grow Medium,",,"LST,",6.46,10,1,0.25,
1st Grows (6/april/2022),Sunset Sherbet Automatic,Zamnesia Seeds,1000 watt,"Zamnesia,RQS Organic Nutrients,",True,Manual,"Other Grow Medium,",Other,,,4,,,
Grande crack auto,Auto Grande Crack,BulkSeedBank,,,True,Manual,"Coco Coir Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",,,,10,1,,1.06
Apple Candie,Apple Candie,Elev8 Seeds,300 watt,"Dr. Earth,Advanced Nutrients,Botanicare,",True,Manual,"Soil Grow Medium,",,"LST,HST,SoG,Topping,Defoliation,",,9,2,,
Criminal+ Ripper Seeds Первый гров индор,Criminal +,Ripper Seeds,163 watt,"BioBizz,",True,Manual,"Земля Grow Medium,",Other,"LST,Topping,",,12,,,4.59
First Grow/Mini Grow/TangerineDreamAuto,Tangerine Dream Auto,Barney'S Farm,80 watt,"BioBizz,PLAGRON.,Aptus,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"LST,Topping,HST,Main-Lining,ScrOG,",2.58,14,1,0.99,5.11
Jo-jos jungle,Sweetberry Cough Auto,Garden Of Green,728 watt,"Fox Farm,",True,Manual,"Gorilla Grow Tent GGT 5x9,Soil Grow Medium,",Paper Towel,,,4,1,,
First time w. Danka!,Dankalato - Dank Genetics Seed Co,Custom Breeder & Strain,,,True,Manual,,Glass Of Water,"SoG,",,22,,,
Strawberry Cough ( Bertha ),Strawberry Cough,Crop King Seeds,450 watt,"Fox Farm,",True,Manual,"Other Grow Medium,Perlite Grow Medium,Worm cast Grow Medium,",,"Topping,Defoliation,LST,ScrOG,",65.62,12,1,,5.75
Culture amateur,Gelato,Zamnesia Seeds,,"Zamnesia,",True,Manual,"Terreau Grow Medium,Compost Grow Medium,Smart Start Zamnesia Grow Medium,",Other,,,VEGETATION,,,
Mimosa cake auto,Mimosa Cake Auto,Fast Buds,100 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"LST,Defoliation,",,15,1,,1.98
KushRun,Special Kush #1,Royal Queen Seeds,150 watt,"BioBizz,",True,Manual,"Coco Coir Grow Medium,",Directly In Substrate,"HST,LST,ScrOG,",10.76,18,1,4.94,4.41
Gorilla cookies Fast Buds - Marshydro,Gorilla Cookies Auto,Fast Buds,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",,"LST,Defoliation,",,11,1,1.59,4.23
Cultivando Autoflorecientes de FastBuds,Gorilla Cookies Auto,Fast Buds,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",,11,1,,4.23
5 Sour D Autoflowers,Sour Diesel Autoflower,ILGM,,"Fish Head Farms,Down To Earth,Real Growers,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,13,4,,0.53
Northern Lights Autoflower Spring 2022,Northern Lights Autoflower,ILGM,"LED / 27W 24 Inch Vertical Mount Full Spectrum,LED / 2000W Custom,","Fish Head Farms,Down To Earth,Real Growers,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,12,1,,1.06
Starr's Wifi 43 x Chemdog D,CSI: Humboldt White Fire #43 x Chemdog D,Custom Breeder & Strain,150 watt,"Real Growers,Dutchpro USA,Xtreme Gardening,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,20,4,,
White Runtz Final Grow,white runtz,Custom Breeder & Strain,450 watt,"General Hydroponics (GHE),Mammoth Microbes,Growth Technology,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Super cropping,LST,HST,FIMing,Defoliation,ScrOG,",82.02,9,1,,275
Sluricaine,Slurricane,In House Genetics,1200 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,328.08,18,4,,5
MEDEA AUTO,Medea Autoflowering,Caucasian Seeds,480 watt,"General Hydroponics (GHE),",True,,"Gorilla Soil Grow Medium,Gorilla Coco Grow Medium,",,"LST,Defoliation,",6.46,10,1,8.29,44.45
Barney's Farm & Biotabs,Lemon Tree,Barney'S Farm,111 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"FIMing,Defoliation,Super cropping,LST,",,16,1,,
Sweet ZZ by RQS,Sweet ZZ,Royal Queen Seeds,100 watt,"RQS Organic Nutrients,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Peat Pellet,"ScrOG,LST,Defoliation,Topping,Main-Lining,",6.56,16,1,1.59,5.96
#AutoSkunk #GHouseSeeds #DutchSeedsBank,Skunk Auto,Green House Seed Co.,100 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"flusing,HST,Defoliation,SoG,FIMing,LST,ScrOG,",10.76,17,1,0.92,3.21
Red Poison Auto - No Equipment,Red Poison Auto®,Sweet Seeds,,"Top Crop,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"LST,Topping,",215.28,9,2,0.35,0.32
Train wreck,Trainwreck feminized seeds,Weedseedsexpress,850 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,",,,Custom,13,1,2.79,2.4
13.2# Grow in 33cl 30x60x50 TS1000 Multi,Amnesia Lemon Feminized,Pev Seeds,150 watt,"PLAGRON.,",True,Manual,"Critical Auto - GrowBarato Custom Breeder & Strain,Soil Grow Medium,",Paper Towel,"LST,12-12 From Seed,",,15,,,
Acapulco gold,Acapulco Gold,Barney'S Farm,150 watt,"True Plant Science (TPS),",True,Aeroponics,"Fox farm bushdoctor coco loco premium soil Grow Medium,",Glass Of Water,"Leaf tucking,LST,Defoliation,",3.28,15,1,7.05,27.51
Testing some autos,Purple Monkey Auto,Exotic Seed,,,True,Manual,,Glass Of Water,,,11,,,
FastBuds Pineapple Express & Friends,Pineapple Express Auto,Fast Buds,,"BioBizz,",True,Manual,"Biobizz Light-mix Grow Medium,",Directly In Substrate,"Defoliation,Flushing,",,10,,,
Auto Amnesia Gold,Auto Amnesia Gold,Pyramid Seeds,"LED / 250W Custom,","Canna,",True,Manual,"Perlite Grow Medium,DNA Mills Coco/Cork Grow Medium,",Directly In Substrate,"Defoliation,LST,",16.15,11,2,,
First pot grow in a decade,Orange Sherbet Auto,Fast Buds,750 watt,"BioBizz,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",Peat Pellet,,,13,1,2.93,31.99
Holly snow 3x Orange hill special 1x,Holy Snow,Green House Seed Co.,310 watt,"Organics Nutrients,Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Defoliation,ScrOG,HST,Topping,LST,",12.92,16,2,,42.33
Big Bud Auto Fast buds,Big Bud Auto,Fast Buds,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,",5.38,10,1,3.84,7.9
Arjan Haze #3,Arjans Haze #3,Green House Seed Co.,200 watt,"Lurpe Natural Solutions,",True,Manual,"Other Grow Medium,",Peat Pellet,,,15,,,
RQS Sweet ZZ,Sweet ZZ,Royal Queen Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Canna Professional Plus Grow Medium,",Directly In Substrate,"LST,",,13,1,,0.53
