diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Taomatic Girl (Top Tao Seeds),Taomatic,Top Tao Seeds,,,True,Manual,,,"LST,",,15,,,1.59
FastBuds Sour Diesel Auto,Sour Diesel Auto,Fast Buds,230 watt,"Botanicare,Fox Farm,Plant Success (Plant Revolution),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Peat Moss Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1,0.44,0.44
Ethos OG Kush Auto Rbx,OG Kush RBx Autoflower,ETHOS Genetics,230 watt,"Botanicare,Fox Farm,Plant Success (Plant Revolution),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Peat Moss Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1,0.78,0.78
Glookie Bomb-Bomb Seeds DWC,Glookie Bomb,Bomb Seeds,480 watt,"Blue Planet Nutrients,Athena,",True,Hydroponics,"Clay pebbles Grow Medium,Rockwool Grow Medium,Water Grow Medium,",Glass Of Water,"Lollipopped,Defoliation,Topping,Root pruning,",54,17,1,2.5,14.11
Wedding cheesecake auto,Wedding Cheesecake Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Canna terra pro plus Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,HST,",Custom,10,1,,3.21
Northern Light Auto,Northern Light Automatic,Royal Queen Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,WormHumus Grow Medium,",,"Flushing,LST,Defoliation,Topping,",6.56,11,1,,
Seedstockers Northern Lights Auto,Northern Lights Autoflower,Seedstockers,,"Top Crop,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm castings Grow Medium,Amendments Grow Medium,",,"LST,",,11,1,1.49,1.49
First time with auto,Blueberry Autoflower,ILGM,600 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,,,14,1,,
OG Kush Berry,Berry OG Kush,710 Genetics,310 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,,1.08,8,1,0.49,
First time growing 100% Organic,Gorilla Punch Auto,Fast Buds,450 watt,"T-REX,",True,Manual,"Other Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"HST,FIMing,Defoliation,",96.88,8,1,0.36,
Black Farm Genetix - Tropicana Glue,Black Farm Genetix - Tropicana Glue,Custom Breeder & Strain,480 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Defoliation,Pruning,FIMing,LST,Lolipop,",,22,1,3.07,3.07
"Slurricane, Kushsorbet & Mystery Stain",Cannaclone - Slurricane,Custom Breeder & Strain,250 watt,"Biodyne,Atami,",True,,"Organisoilux Grow Medium,",,"ScrOG,Topping,LST,Defoliation,",29.82,13,1,2.14,2.14
CBG Zerodue SeedStockers,CBG Zerodue,Seedstockers,300 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,ScrOG,",10.76,12,2,10.16,20.46
LSD-25,LSD-25 Auto,Fast Buds,100 watt,,True,Manual,"Soil Grow Medium,",,,,7,1,,0.04
House arrest - Beanhub,House arrest - Beanhub,Custom Breeder & Strain,900 watt,"General Hydroponics (GHE),Green Planet Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"SoG,",104.99,12,10,,45
Girl Scout Cookies Auto,Girl Scout cookies,Custom Breeder & Strain,150 watt,"Green Planet Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm Castings Grow Medium,",Paper Towel,"LST,Trellis,",Custom,11,1,,17.28
Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,150 watt,"Vitalink,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Leaf Tucking,LST,Defoliation,",6.57,13,1,1.27,
Critical mass Mr.nice #1,Critical Mass,Mr.Nice,315 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,SoG,",10.76,10,16,,13.23
Lemon Haze Auto ETS,Lemon Haze Auto,Emerald Triangle Seeds,250 watt,"Real Growers,",True,Hydroponics,"Soil Grow Medium,",,,9.35,13,1,7.9,
FastBuds Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,1200 watt,"Advanced Nutrients,Purpinator,Hesi,Green House Feeding,Terpinator,",True,Hydroponics,"Expanded Clay Grow Medium,",,"LST,FIMing,ScrOG,Defoliation,",31,14,8,52.42,52.21
SSSC BLACK LEBANON GROW (PREP),Black Lebanon,Super Sativa Seed Club,450 watt,"Geoflora Nutrients,Dynomyco,Purpinator,Advanced Nutrients,Fox Farm,",True,Manual,"Soil Grow Medium,",Peat Pellet,"12-12 From Seed,ScrOG,slow flushing,Defoliation,LST,FIMing,Topping,",16,16,4,12.9,21.6
Silver fire,Silver Fire,Sensi Seeds,400 watt,"Canna,",True,Hydroponics,"Medium free NFT Grow Medium,Nutrient film technique Grow Medium,",,"Some bending and minimal defoliation,",8,10,3,15,
Cherry Alien Auto,Cherry Alien Auto,Original Sensible Seeds,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,,,4,1,,
Sweet Seed mix supersoil,Jack 47 XL Auto®,Sweet Seeds,600 watt,"Lurpe Natural Solutions,Canna,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",Custom,9,,,
Test 1st,Sweet ZZ Automatic,Royal Queen Seeds,120 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,",861.11,12,1,4.52,21.91
Critical Mass Clones,Critical Mass,Custom Breeder & Strain,"LED / 150W (×2) Mars TS 1000,","Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",13.12,14,2,,0.96
RDWC Mimosa x orange punch,Mimosa x Orange Punch,Barney'S Farm,600 watt,"General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",,"Topping,Defoliation,ScrOG,LST,",161.45,10,2,,
Purple Kush Autoflower,Purple Kush,Crop King Seeds,600 watt,"Botanicare,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",,11,1,,
LibertyHaze Harvest.,Liberty Haze,Barney'S Farm,500 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,52.49,8,1,,10.58
Mephisto Forum Stomper DWC,Forum Stomper,Mephisto Genetics,630 watt,"General Hydroponics (GHE),",True,Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Rockwool Cube,"Defoliation,LST,",52.49,10,1,,
Kanka,Amnesia Haze,Blk.Seeds,"LED / 240W QB 240W-Samsung Lm281b Epstar 660,",,True,Manual,,,,,16,,,
2 seeds - Sensi Skunk Automatic,Sensi Skunk Automatic,Sensi Seeds,100 watt,"Advanced Nutrients,BioBizz,",True,Drip,"Soil Grow Medium,",Glass Of Water,"LST,",5.38,13,1,3.56,16.47
#VIPARSPECTRA XS2000 WATERMELON CANDY,Watermelon Candy,Zamnesia Seeds,720 watt,"Top Crop,Grotek,Hesi,Purpinator,PLAGRON.,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Other,"LST,SoG,HST,Topping,ScrOG,Defoliation,",15.5,17,1,1.94,1.94
Planet of the Grapes auto ETHOS,Planet Of The Grapes Auto,ETHOS Genetics,400 watt,"Botanicare,FloraFlex,T-REX,Advanced Nutrients,Terpinator,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,อื่น Grow Medium,อื่น Grow Medium,อื่น Grow Medium,อื่น Grow Medium,",Glass Of Water,"LST,Defoliation,ScrOG,",8.61,11,1,1.94,4.48
White Widow Auto,White Widow Autoflower,ILGM,"LED / 400W Custom,","Advanced Nutrients,",True,Manual,"Gorilla Grow Tent GGT 5x5,Coco Coir Grow Medium,",Glass Of Water,,16.4,11,4,7.65,7.65
Satin Black Domina CBD,Satin Black Domina CBD,Sensi Seeds,200 watt,"BioBizz,Mammoth Microbes,",True,Manual,"Biobizz - All-Mix Grow Medium,",Other,"SoG,Defoliation,",5.38,12,8,,
Lemon Skunk Clones #3,Lemon Skunk,Custom Breeder & Strain,"LED / 150W (×2) Mars TS 1000,","Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,",13.12,14,2,,35.92
Gelonade x GMO Hawaii Grown,Gelonade x GMO,Custom Breeder & Strain,,"Superthrive,General Hydroponics (GHE),Advanced Nutrients,Element Nutrients,Fox Farm,",True,,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"HST,Topping,LST,",,21,,,
Road Kill Skunk * Raspberry Cake,RKSxRasperryCake,Custom Breeder & Strain,,"Organics Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"HST,Defoliation,LST,",,26,1,11.01,34.57
Stresskiller CBD Auto II,Stress Killer Automatic CBD,Royal Queen Seeds,,"Organics Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,,,12,2,,28.22
Frambo 3 Wedding glue TS 1000,Wedding Glue Auto,Fast Buds,150 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",Paper Towel,,8.61,11,1,3.74,13.76
PURPLE LEMONADE,Purple Lemonade Auto,Fast Buds,250 watt,"Advanced Nutrients,",True,Hydroponics,"Perlite Grow Medium,",Paper Towel,"Se poda los cogollos mas maduros y se deja lo demás. Poda selectiva.,Topping,LST,ScrOG,Defoliation,",Custom,12,2,10.58,
Simba White Widow,Simba Genetics,Custom Breeder & Strain,,"BioBizz,General Hydroponics (GHE),Freedom Farms,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"LST,Defoliation,",,14,1,0.71,3.53
CreamMandarine#,Cream Mandarine Fast Version®,Sweet Seeds,450 watt,"Advanced Nutrients,RQS Organic Nutrients,Aptus,Agrobeta,Platinium Hydroponics,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Topping,Main-Lining,Defoliation,LST,ScrOG,",,16,,,
Canuk glueberry OG,Glueberry OG,Canuk Seeds,250 watt,"Down To Earth,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Worm castings Grow Medium,",Peat Pellet,,,12,2,,7
Shed 2nd run - Zkittlez OG auto,Gorilla Zkittlez Auto,Barney'S Farm,100 watt,,True,,"Biobizz all mix Grow Medium,",Paper Towel,,,11,1,,
Gorilla cookies,Gorilla Cookies Auto,Fast Buds,,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,",1076.39,14,2,,4.23
Waki and weeds,Tricoma,Custom Breeder & Strain,,,True,,,,,,5,,,
Sensi Star (Paradise) clones 360W,Sensi Star,Paradise Seeds,360 watt,"Hesi,Advanced Nutrients,Canna,",True,Manual,"Soil Grow Medium,",,"Defoliation,",15.5,14,9,9.49,47.62
Blue Dream Auto,Blue Dream Auto,Fast Buds,"LED / 95W BP1000,","Fox Farm,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,"LST,Defoliation,Top dressing,",,11,1,,2.1
AMNESIA - DOSI2 - MEDIKIT,Amnesia,Buddha Seeds,310 watt,"Top Crop,Atami,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",Custom,12,3,70.55,35.27
RQS Royal Critical Auto,Royal Critical Automatic,Royal Queen Seeds,310 watt,"BioBizz,Atami,",True,Manual,,Paper Towel,,,9,1,,2.36
2017 Afghani #1,Afghani #1,Sensi Seeds,600 watt,"Hesi,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,Main-Lining,Topping,LST,",10.76,23,6,20.25,95.24
Cali Kush/Fast Jack/Cookies Kush,Cali Kush CBD,Sonoma Seeds,450 watt,"Gaia Green,Grotek,Future Harvest,Green Planet Nutrients,",True,Manual,"Other Grow Medium,",,"ScrOG,HST,Defoliation,Topping,",26.25,11,1,,9.52
1st Mainline,Mimosa x Orange Punch,Barney'S Farm,600 watt,"BioBizz,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Defoliation,Main-Lining,Topping,LST,",43.06,21,1,,4.53
Super Skunk fem.,Super Skunk,White Label,545 watt,"Bio Nova,",True,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Paper Towel,"Topping,Defoliation,",15.5,13,7,8.82,22.22
FBT2210,FBT2210,Fast Buds,150 watt,"General Hydroponics (GHE),NPK Industries,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",13.12,10,1,,
Pirkushi Auto [2022 Spring Grow],PirKush Auto,Caucasian Seeds,200 watt,"Advanced Nutrients,",True,,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,8,1,1.98,2.01
Double Grape Auto,Double Grape,Mephisto Genetics,"LED / 240W XS2000,","General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Leaf tucking,",,12,2,8.5,
Jack + Dos si Dos cellar grow,Dos Si Dos 33,Barney'S Farm,600 watt,"Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",3.55,17,3,,21.34
Save The Bochi (Fem),Bochi Fem,Caucasian Seeds,240 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",Custom,10,,,
Dali Auto,Dali Auto,Caucasian Seeds,310 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,,9,1,1.11,1.13
Charlottes angel auto fem/ GZ male. SEED,To be named..,Custom Breeder & Strain,440 watt,"Canna,Shogun,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"Topping,LST,",5.38,17,1,,3.88
Deluxe Sugar Cane From Sriracha,Deluxe Sugar Cane,In House Genetics,300 watt,"T-REX,Advanced Nutrients,FloraFlex,Purpinator,Botanicare,",True,Manual,,,"Topping,12-12 From Seed,FIMing,Defoliation,Main-Lining,HST,LST,ScrOG,",,16,1,,
Fastbuds Cherry cola AUTO,Cherry Cola Auto,Fast Buds,1300 watt,"Plant Success (Plant Revolution),Fox Farm,Advanced Nutrients,Growth Technology,Terpinator,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",53.82,11,1,,3.53
Royal Queen Seeds Royal Critical AUTO,Royal Critical Automatic,Royal Queen Seeds,1300 watt,"Plant Success (Plant Revolution),Advanced Nutrients,Fox Farm,Terpinator,Purpinator,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,LST,",53.82,10,1,,12.35
Purple majik x blue gorilla,Purple Majik R1,ETHOS Genetics,300 watt,"Fox Farm,Advanced Nutrients,",True,Manual,"Promix Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,",Custom,8,,,
Chemical bride ghsc,Chemical Bride,Green House Seed Co.,180 watt,"Ecothrive,BioBizz,Living Soils,Plant Magic,",True,Manual,"Soil Grow Medium,",,"ScrOG,Topping,LST,Defoliation,",9.84,15,1,5.54,
67_Mimosa,Mimosa Automatic,Royal Queen Seeds,,,True,Hydroponics,,,"LST,",,10,1,2.05,22.22
2022 Thai legalize grow,Peach Sherbert OG,Perfect Tree,650 watt,,True,Drip,"Soil Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",161.46,17,2,,54.32
Blackberry Kush Dutch Passion II,Auto Blackberry Kush,Dutch Passion,100 watt,"Top Crop,",True,Manual,"Soil Grow Medium,",Paper Towel,"12-12 Desde Floración,12-12 From Seed,12--12 Desde Floración,12-12 Desde Crecimiento,",645.83,14,1,,2.4
Gary Payton clone DWC,Cookies - Gary Payton,Custom Breeder & Strain,450 watt,"Growth Technology,FloraFlex,General Hydroponics (GHE),",True,Hydroponics,,Other,"LST,Defoliation,Super-cropping,HST,",16,16,1,7.48,18.34
Wedding glue,Wedding Glue Auto,Fast Buds,480 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Gorilla Grow Tent GGT Shorty 4x8,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Main-Lining,",32.29,8,1,0.78,2.96
Amnesia zkittlez auto,Amnesia Zkittlez Auto,Fast Buds,,,True,Manual,,,,,9,,,
Gorilla glue,Gorilla Glue Auto,Fast Buds,,,True,Manual,,,"LST,SoG,",,10,,,
2 white widow xxl auto - dinafem,White Widow XXL Auto,Dinafem,,,True,,,,,,12,,,
Auto Cinderella Jack - Dutch Passion,Auto Cinderella Jack,Dutch Passion,300 watt,"RQS Organic Nutrients,BioBizz,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,2.15,10,1,,10.48
Green Cake Auto,Green Cake,Custom Breeder & Strain,150 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,Compost Grow Medium,",Directly In Substrate,"LST,Topping,",,9,1,,
Euphoria,Euphoria,Royal Queen Seeds,600 watt,"BioBizz,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Super cropping,Topping,ScrOG,",3.88,16,1,,5.15
Fullgas! - B&B ft.MarsHydro,FullGas,Green House Seed Co.,300 watt,"PLAGRON.,Green House Feeding,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"Topping,",10.76,14,2,5.62,29.98
Second FastBuds report at GD,Strawberry Gorilla Auto,Fast Buds,540 watt,"The American Root Company (Big Foot),CannaBioGen,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"LST,",16.15,12,6,40.57,105.82
Peanut butter chocolate,Peanut Butter N' Chocolate,Exotic Genetix,600 watt,,True,Manual,,,"ScrOG,",52.49,14,4,,22.58
VIPARSPECTRA XS2000 & DURBAN by SENSI,Durban Fem,Sensi Seeds,720 watt,"Top Crop,Grotek,Hesi,Purpinator,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Other,"ScrOG,HST,SoG,Topping,Defoliation,LST,",15.5,14,2,1.94,1.94
Ayahuasca Purple Odyssey,Ayahuasca Purple,Barney'S Farm,200 watt,"Advanced Nutrients,Hesi,General Hydroponics (GHE),CannaBioGen,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,HST,ScrOG,LST,Defoliation,",3.77,10,1,6,31.82
Blueberry Auto,Blueberry Auto,Fast Buds,400 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",10.76,12,1,,11.75
Cookies n' Ice Cream-Cannakrops Genetics,Cookies n' Ice Cream - Cannakrops Genetics,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",2.46,8,3,0.49,1.5
Gelato Auto x Gelato Auto,Gelato Auto x Gelato Auto,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",2.46,8,3,,1.5
Mysterion Auto,Mango Smile Auto x Gelato Auto,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",0.82,8,1,,0.5
Peanut Butter Cookies Auto,Peanut Butter Cookies Auto,Tastebudz Genetics,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",26.25,8,1,,3
Gorilla Gas Auto,Gorilla Gas Auto,Tastebudz Genetics,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",26.25,8,1,,3
Sour Diesel Auto,Sour Diesel Auto,Fast Buds,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",26.25,8,1,,2
Bubblegum Auto,Bubblegum autoflowering seeds,Weedseedsexpress,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,",26.25,8,1,,2
AMNESIA AUTO OUTDOOR,Amnesia,Seedstockers,,,True,Manual,"Soil Grow Medium,",,,,8,21,,52.91
Super fast banner!,Bruce Banner #3 Fast,Original Sensible Seeds,650 watt,"Canna,Shogun,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Recycled coco Grow Medium,",Peat Pellet,"Topping,SoG,",11.84,18,35,23.1,56.44
MOAR MEPHISTO!!!! JAMMY DODGERS ft MARS,Illuminauto #36 - Jammy Dodgers,Mephisto Genetics,1300 watt,,True,Hydroponics,"Coco Coir Grow Medium,",Glass Of Water,"Defoliation,LST,",,12,4,,30
Glenda - Quebec Cannabis Seeds GG,Gorilla Glue,Quebec Cannabis Seeds QCS,400 watt,"PRO-MIX,Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,Main-Lining,",22.97,16,1,,1.34
smallest,Blackberry Auto,Fast Buds,,,True,,"Soil Grow Medium,",,,,6,,,
HARVESTED! 750gr BLACKBERRY MOONROCKS,Blackberry Moonrocks®,Anesia Seeds,680 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,,,14,9,26.46,123.46
King of harvest,Green Gelato,Royal Queen Seeds,600 watt,"Advanced Nutrients,",True,,"Soil Grow Medium,",,,43.06,13,4,,7.05
RQS Blue Cheese (Fem),Blue Cheese,Royal Queen Seeds,600 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Main-Lining,Defoliation,LST,HST,",12.92,22,4,4.44,8
First Gro In/Outdoor!!! 5 Diff Strains!!,Grandmommy Purple,Herbies Seeds,"LED / 150W (×2) Custom,","Plant Success (Plant Revolution),General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Jiffy seed starting mix Grow Medium,Sohum Living Soil Grow Medium,Puple Cow Or Grow Medium,",Glass Of Water,"lighting,Defoliation,LST,",52.49,29,1,,13
"""B+"" Cream Mandarine XL Autos SWS55",Cream Mandarine XL Auto®,Sweet Seeds,200 watt,"Blue Planet Nutrients,General Hydroponics (GHE),Botanicare,Fish Head Farms,Real Growers,",True,Manual,"CoolGrows GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"FIMing,LST,Lollipop,",6.56,13,2,3.17,7.05
"Buds, Bud.('20-'22)",Assortment,Custom Breeder & Strain,,,,,,,,,10,,,
MARS FC 3000 meets Charlotte.,CBD Auto Charlotte’s Angel,Dutch Passion,300 watt,"Canna,Green House Feeding,BioBizz,",True,,"biobizz light mix Grow Medium,Biobizz All mix Grow Medium,",,"Defoliation,Light Lollipopped,",10.76,10,9,26.46,1.27
Blue Dream Auto's,Blue Dream Auto,Fast Buds,350 watt,"Gaia Green,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,",Directly In Substrate,"Defoliation,Topping,",9.84,12,2,4.32,
ConcreteBudz Stealth Box,Amnesia Zkittlez Auto,Fast Buds,330 watt,"J.R. Peters, Inc.,",True,Manual,"Coco Coir Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",,12,2,,
"Snowcaine, Dioxis, and Animal Runtz",Snowcaine,Twenty20,600 watt,"Botanicare,Emerald Harvest,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,ScrOG,",,14,1,,
Forbidden runtz,Forbidden Runtz Auto,Fast Buds,100 watt,,True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",21.53,8,1,,0.88
Alienz GHS/MarsH,AlienZ,Green House Seed Co.,300 watt,"Green House Feeding,BioBizz,",True,Manual,"Mineral Wool Grow Medium,Biobizz Light Mix Grow Medium,Biobizz All Mix Grow Medium,",Glass Of Water,"Late wk 9. Nodes removed due to excess hermies,Light Lollipoppoing wk 7&8,Wk 9, hermie removal.,LST,Defoliation,",10.76,13,1,1.96,14.11
SHERBET AUTO-SEED STOCKERS,Sherbet Autoflower,Seedstockers,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Defoliation,",,17,5,5.64,4.94
Karma + Ethos + Purple city PC Controlld,Dog Fruit,Karma Genetics,265 watt,"Canna,BioBizz,",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"FIMing,ScrOG,",3.88,14,3,2.93,
Biskante by Copycat Genetix,Biskante,CopyCat Genetics,350 watt,"FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,HST,",3.28,4,1,,10.86
Muy Azul by Goat & Monkey Seeds,G&M Muy Azul,Custom Breeder & Strain,600 watt,"FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,HST,",3.28,4,1,,6.81
Chem TK by Goat & Monkey Seeds,G&M Chem TK,Custom Breeder & Strain,600 watt,"FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,HST,",13.12,4,1,,7.51
Sugar Tits by Goat & Monkey Seeds,G&M Sugar Tits,Custom Breeder & Strain,600 watt,"FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,HST,",13.12,4,1,,5.93
Quest for Purple,Dark Devil Auto®,Sweet Seeds,300 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,",,8,,1.13,
Amnesia Zkittlez Auto+Organics Nutrients,Amnesia Zkittlez Auto,Fast Buds,150 watt,"BioBizz,Organics Nutrients,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,",3.88,8,1,1.86,9.07
Sugar Bomb Punch,Sugar Bomb Punch,Dutch Passion,300 watt,"PLAGRON.,BioBizz,",True,Manual,"7th Are you a Dutch Passion Master Grower? Win up to €500 worth of cannabis seeds! Awards,Perlite Grow Medium,Peat Grow Medium,",Paper Towel,"Defoliation,ScrOG,LST,Topping,",6.89,19,1,9.88,
Barrie grower .. ontario genetics,"Barrie grower "" dosidos x kushmints f2""",Custom Breeder & Strain,300 watt,"StepWell Soil Inc,",True,Manual,"Soil Grow Medium,",,"LST,",29.53,20,4,,
Le basement’s finest Cheese,Cheese,207 Genetics,100 watt,"Dr. Earth,Fish Head Farms,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",59.06,24,1,4.27,
Gorilla Zkittles & Kosher Cake,Gorilla Zkittlez Auto,Barney'S Farm,"LED / 1800W Custom,LED / 1800W Custom,","Gaia Green,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,Defoliation,ScrOG,",,FLOWERING,,,
