diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Forbidden Ruts Auto Fasbuds,Forbidden Runtz Auto,Fast Buds,"LED / 300W Custom,","Top Crop,",True,Manual,,,,,7,,,
Cloudwalker,Cloud Walker,Green House Seed Co.,,,True,Manual,"Soil Grow Medium,",,,,FLOWERING,,,
420fastbuds Cherry Cola Auto,Cherry Cola Auto,Fast Buds,150 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",,11,1,,4.52
GSC - Outdoor - Southern Hemisphere,Girl Scout Cookies,Garden Of Green,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,,,14,1,,
Ogreberry Chronicles,Twenty20,Custom Breeder & Strain,,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"LST,Pinch,",,11,2,,21.52
Mandarine - Candy - Bilbo PC controlled,Cream Mandarine Fast Version®,Sweet Seeds,205 watt,"Canna,BioBizz,Hesi,",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"ScrOG,LST,SoG,Defoliation,",3.88,12,4,1.76,1.76
North Thunderfuck Adventures,North Thunderfuck Automatic,Royal Queen Seeds,,"B.A.C.,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,",,12,4,1.76,8.47
Skunk #1 + Auto AK + Girl Scout Cookies,skunk #1,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",,,,17,3,,
BlueDream Auto,Blue Dream Auto,Fast Buds,630 watt,,True,Manual,"Roots Organic 707 Grow Medium,",Glass Of Water,"Defoliation,Lollipoping,",32,8,2,,20.78
My very first grow,Wedding crasher,Custom Breeder & Strain,720 watt,"Advanced Nutrients,GreenGro,",True,Manual,"Soil Grow Medium,",,"LST,Topping,FIMing,Defoliation,",,21,,,
Biscotti Skunk,Biscotti Skunk,Quebec Cannabis Seeds QCS,1000 watt,"Microbe Life Hydro,Impello Biosciences,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Topping,",,23,1,,
Girlscoutcookies 2022 Outdoor,Girl Scout Cookies Auto,Garden Of Green,,,True,Manual,"Soil Grow Medium,",Glass Of Water,,,11,1,2.65,
Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,228 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Topping,",,6,1,2.19,3.25
Wedding Cake Auto,Wedding Cake Autoflower,ILGM,1000 watt,"Real Growers,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",2,9,1,,
Mimosa Cake,Mimosa Cake Auto,Fast Buds,228 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,",,11,1,2.4,3.95
Wedding Glue,Wedding Glue Auto,Fast Buds,228 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,",,11,1,,3.46
Kosher Cake,Kosher Cake Auto,Fast Buds,228 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",,6,1,2.16,3.88
SWEET CHERRY PIE,Sweet Cherry Pie,Sweet Seeds,225 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"SoG,",,13,3,,
RQS White Widow Autoflower,White Widow Automatic,Royal Queen Seeds,300 watt,"PLAGRON.,Advanced Nutrients,Bloom City Organics,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Topping,Defoliation,LST,",,10,,,
Green Poison,Green Poison®,Sweet Seeds,600 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"SoG,",,13,3,,
PURPLE PUNCH OG,Purple Punch OG,Sweet Seeds,224 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"SoG,",,13,,,
AK 2.0 XL Auto DWC,AK 2.0 XL Auto,Ganja Farmer Seeds,480 watt,"Blue Planet Nutrients,",True,Hydroponics,"Clay pebbles Grow Medium,Water Grow Medium,",Glass Of Water,"LST,Root pruning,Defoliation,",54,11,1,6.31,19.4
AK420 Auto - GuerillaGrow,AK420 Autoflower,Seedstockers,,"BioBizz,Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,12,1,0.56,3.53
contest diary.,Flower tent inside auto tent,Custom Breeder & Strain,100 watt,,True,Manual,,,,,1,,,
Amnesia Haze 4th Grow,Amnesia Haze,Expert Seeds,"LED / 100W SF-1000,","General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),",Glass Of Water,"LST,HST,Defoliation,Topping,",2,15,1,,5
Cultivo taima fruitumami drundergrownd,Fruitygenetic fruitumami,Custom Breeder & Strain,650 watt,"Grotek,",True,Manual,"Other Grow Medium,",Paper Towel,"Defoliation,",,14,1,2.12,2.82
FIRST GROW | Ryoal Cookies Automatic,Royal Cookies Automatic,Royal Queen Seeds,51 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,11,1,0.88,
First Flower room,Gelat.OG,Seedsman,"LED / 80W CR600 (600W),LED / 80W CR600 (600W),",,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",Custom,FLOWERING,,,
Zkittles (Free Seed) - Magdala,Good Buzz Genetics,Custom Breeder & Strain,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"Defoliation,ScrOG,Topping,HST,LST,",10.76,20,1,7.76,35.27
Red Gorilla Girl XL Auto Outdoor,Red Gorilla Girl XL Auto,Sweet Seeds,,,True,Manual,"Soil Grow Medium,",,,,9,1,0.78,0.78
Forbidden Runtz Auto,Forbidden Runtz Auto,Fast Buds,150 watt,"Plant Magic,",True,Manual,"Batmix Grow Medium,",Glass Of Water,"LST,Defoliation,",12.92,11,4,,15.11
Autoflo et pleine terre,Cherry Cola Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,",,,,14,,,
First DWC,Grandpa's Stash,ETHOS Genetics,100 watt,,True,Hydroponics,"Expanded Clay Grow Medium,",,"LST,Defoliation,",19.69,12,1,3.42,7.94
MothMan(Gnome Automatics),Mothman,Custom Breeder & Strain,"LED / 100W Mars TS 600,LED / 100W Mars TS 600,","Fox Farm,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),BioBizz Lite Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,",,FLOWERING,,,
Big Barney´s Run x Mars/HID,Critical Kush,Barney'S Farm,400 watt,"BioBizz,Plant Success (Plant Revolution),Terpinator,Purpinator,Advanced Nutrients,",True,Drip,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",12.92,12,6,,2.09
Garlic Cookies - 34 Street Seed Co.,Garlic Cookies,34 Street Seed Co.,450 watt,"Advanced Nutrients,Indo Products Inc,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Soil Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,Leaf Tucking,Branch Snapping?,LST,",59.06,16,4,14,31.01
Cheese,Auto Blue Cheese,Divine Seeds,,"Dutch Science Nutrients,Fish Head Farms,StepWell Soil Inc,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,6,1,,0.04
Blueberry,Auto Blueberry,Divine Seeds,,"Dutch Science Nutrients,Fish Head Farms,StepWell Soil Inc,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",,6,1,1,0.04
Candy Love,Auto Candy,Divine Seeds,,"Dutch Science Nutrients,Fish Head Farms,StepWell Soil Inc,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,6,1,1,0.04
El Patron fem 19l,El Patron,Royal Queen Seeds,400 watt,"RQS Organic Nutrients,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,HST,",10.76,15,1,,7.41
Tangerine Dream & G-13 Autoflower,Tangerine Dream from TheSeedFair,Custom Breeder & Strain,200 watt,"Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,Trellis,",Custom,13,1,,6
Fast Buds Genetics Auto Flowers,Gorilla Zkittlez Auto,Fast Buds,600 watt,"FloraFlex,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"LST,",Custom,5,,,
Auto Gorrilla Jack Gelato,Gorrilla Glue Auto,Custom Breeder & Strain,"LED / 150W Custom,",,True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"LST,",8.61,12,1,,
Grow with me Challenge Autos,Fruit Punch,Custom Breeder & Strain,"LED / 200W QB2000,","Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,,,9,1,,
Strawberry Nuggets by Dropping Beans Gen,Strawberry Nuggets,Custom Breeder & Strain,"LED / 200W QB2000,","Dr. Earth,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Other,,,9,1,,0.25
FastBuds Trio Vol 2,Cream Cookies Auto,Fast Buds,400 watt,"Advanced Nutrients,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",15.5,13,1,,52.91
First grow,Stardawg Auto,Fast Buds,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,,,12,1,,7.87
"F.B Strawberry pie, ViparspectraXs2000",Strawberry Pie Auto,Fast Buds,240 watt,"BioBizz,Ecothrive,Shogun,General Hydroponics (GHE),Advanced Nutrients,",True,Drip,"Gorilla Grow Tent GGT Shorty 2x2.5,",Other,"LST,ScrOG,Defoliation,",4.84,13,1,1.73,10.58
4 kings (Massive Creation) regular,Massive creation 4kings regular,Custom Breeder & Strain,"LED / 250W Custom,","General Hydroponics (GHE),NPK Industries,PLAGRON.,Canna,Advanced Nutrients,",True,Manual,"Light mix Grow Medium,",,"Main-Lining,Topping,Training,Defoliation,",,22,2,,8.82
Suicide Squad,Ayahuasca Purple,Barney'S Farm,1000 watt,"Atami,PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Defoliation,FIMing,Topping,LST,Main-Lining,",10.76,15,1,3.7,11.29
Frambolescos,Auto Skywalker Haze,Dutch Passion,150 watt,"Bio Tabs,",True,Manual,,,"LST,",Mammoth Tents,12,1,2.72,5.29
Ethos apex indoor organic,Ethos Apex R1,ETHOS Genetics,450 watt,"Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,ScrOG,",172.21,13,4,,
Blue Lilac Skunk,Purple Urkle Feminized,Canuk Seeds,,"Green Planet Nutrients,",True,Manual,"Happy frog Grow Medium,Earthworm casting Grow Medium,Pink orange clay Grow Medium,",,"Topping,SoG,Defoliation,",,FLOWERING,,,
GxG#41 - B&B ft. MarsHydro,Guava X Gelato #41 Auto,Green House Seed Co.,300 watt,"PLAGRON.,BIOCANNA,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,10.76,8,1,2.82,13.76
04/2022 Purple Canyon & Purple Chem,Purple Chem,Green Point Seeds,480 watt,,True,Drip,"Soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",52.49,18,2,,67.9
auto dark purple - mother of colors,Dark Purple Auto,Delicious Seeds,1200 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,flush,",,8,1,3.88,17.64
CKS Black Indica,Black Indica,Crop King Seeds,600 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",18.04,14,1,2.26,
RQS Royal Gorilla Auto,Royal Gorilla Automatic,Royal Queen Seeds,310 watt,"RQS Organic Nutrients,Atami,BioBizz,",True,Manual,"Soil Grow Medium,",,,,10,1,,1.94
Headlights Kush Auto x1,Headlights Kush Auto,Emerald Triangle Seeds,300 watt,"BioBizz,",True,Manual,,,,10.76,10,3,,5.64
Bubble Kush Auto x2,Bubble Kush Automatic,Royal Queen Seeds,300 watt,"BioBizz,",True,Manual,,,,10.76,10,2,,4.59
Do Si Dos Auto x3,Do-si-dos Automatic,Royal Queen Seeds,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,,,10,3,,5.29
White Widow auto,White Widow Auto,Seedsman,300 watt,,True,Manual,"Soil Grow Medium,",,,10.76,10,1,,1.59
Jack Herer Auto x2,Jack Herer Auto,Seedsman,300 watt,,True,Manual,"Soil Grow Medium,",,,10.76,10,1,,2.82
Sour diseal auto,Sour diseal auto,Custom Breeder & Strain,600 watt,,True,Manual,"Soil Grow Medium,",,,,1,,,
Kings juice by greenhouse,Kings Juice,Green House Seed Co.,,"Aptus,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,HST,",,18,1,1.59,7.05
Multiple strain Sog AUTO,Mimosa Automatic,Royal Queen Seeds,490 watt,"Emerald Harvest,",True,Manual,,Glass Of Water,"LST,Topping,Defoliation,",Custom,11,3,,
OG KUSH AUTO DINAFEM,OG Kush Autoflowering,Dinafem,450 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,11,3,,
Red Flags by clubriot seeds,Red Flags Automatic,Club Riot Seeds,,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,,,9,1,1.59,5.64
AMIRANI AUTO,Amirani Auto,Caucasian Seeds,480 watt,"General Hydroponics (GHE),",True,Manual,,Glass Of Water,"Defoliation,LST,",3.88,9,1,6.42,29.63
Stealth 2.0,Auto Strawberry Banana,Anesia Seeds,150 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Defoliation,LST,Topping,",Custom,12,,,
PRIMER CULTIVO INDOOR,N/N from Peru,Custom Breeder & Strain,"LED / 400W Custom,LED / 400W Custom,","BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"super cropping,ScrOG,LST,pizzicato,Topping,FIMing,SoG,Defoliation,",Custom,FLOWERING,,,
Tangerine Dream Auto,Tangerine Dream Auto,Barney'S Farm,100 watt,"Canna,Vitalink,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"SoG,LST,Topping,FIMing,Defoliation,ScrOG,",10.76,12,3,3.2,12.3
Blueberry Auto 2022 Outdoor,Blueberry Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,",Glass Of Water,,,11,1,3,
Blueberry Muffin,Blueberry Muffin,Humboldt Seed Company,300 watt,"Oregon’s Only (Nectar for the Gods),South Cascade Organics,",True,Manual,"Soil Grow Medium,",,"HST,Defoliation,Topping,LST,",16,9,1,,32.84
Dr. Choice Niagra,Niagara,Doctor'S Choice,,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",,10,1,2.89,6.76
Gas Basket (gary payton x),Gas Basket,Exotic Genetix,650 watt,"Green Buzz Nutrients,House & Garden,Fish Head Farms,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,Wormcastings Grow Medium,",Paper Towel,"Topping,Defoliation,ScrOG,",176.53,14,5,23.99,
Purple Queen DWC,Purple Queen,Royal Queen Seeds,315 watt,"General Hydroponics (GHE),Remo Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",,"Topping,ScrOG,Defoliation,",10.76,8,1,,35.27
Devils Tongue White & MOA Scotch Bonnet,Devils tongue white,Custom Breeder & Strain,665 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,Defoliation,",,28,,,
Gorilla cookies 2 fast 4 buds,Gorilla Cookies Auto,Fast Buds,600 watt,,True,Hydroponics,"Expanded Clay Grow Medium,",,,,11,1,,17.64
Lost Pearl by greenhouse,Lost Pearl,Green House Seed Co.,,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Topping,",,18,1,2.54,13.76
First Grow - Fast Eddy Auto CBD,Fast Eddy Automatic CBD,Royal Queen Seeds,300 watt,,True,Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",Other,,,11,1,1.36,4.53
Super OG/AK48/Bubble Auto!,Auto Super OG Kush,Pyramid Seeds,,"Botanicare,Fox Farm,",True,,"Soil Grow Medium,",,,32.81,11,1,,8.11
Acapulco Gold Mother Plant,Acapulco Gold,Barney'S Farm,500 watt,"Botanicare,Fox Farm,",True,Manual,"Soil Grow Medium,",,,32.81,15,1,,3.56
Paradise Seeds L.A Amnesia,L.A. Amnesia,Paradise Seeds,240 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,",6.89,10,3,8.75,50.79
Big Foot,Big Foot,Sweet Seeds,100 watt,"Jungle indabox,BioBizz,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",3.88,14,1,0.85,5.47
2nd Try Bruce Banner & Cookies Gelato,Cookies Gelato,Royal Queen Seeds,500 watt,"Canna,",True,Aeroponics,,Paper Towel,"ScrOG,Topping,",10.76,15,3,7.76,
cheese auto,original cheese auto,Custom Breeder & Strain,,"Advanced Nutrients,BioBizz,",True,Manual,"bio biz all mix Grow Medium,",,,,11,1,,1.94
Paradise Seeds - Auto Jack. FC6500,Auto Jack,Paradise Seeds,680 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,5.38,12,1,,
OSS - Auto Ghost Cookies. FC6500,Auto Ghost Cookies,Original Sensible Seeds,680 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",5.38,13,1,,
Three Eazy Pyramids,Gorilla Cookies Auto,Fast Buds,150 watt,,True,Manual,"Other Grow Medium,",,"Topping,LST,Defoliation,",,14,1,2.82,10.93
Girl Scout Cookies Auto,Girl Scout Cookies Auto,Fast Buds,310 watt,"Fox Farm,Botanicare,",True,Manual,"Foxfarm Ocean Forest Potting Soil Grow Medium,",Directly In Substrate,,9.84,10,1,4.11,16.92
Melon Merengue,Melon Merengue,Custom Breeder & Strain,,,,Manual,,,,,8,,,
Bruce Banner 2.0 (cropking),Bruce Banner 2.0,Crop King Seeds,315 watt,,True,Manual,"Soil Grow Medium,",,,,8,1,,
Morning Breath X Orange Cookie Mac,MB X OCM,Custom Breeder & Strain,315 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,Topping,",,8,,,
Barneys gluegelato auto,Glue Gelato Auto,Barney'S Farm,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,FIMing,",,FLOWERING,,,
Aurora Borealis,Northern Lights Auto,Seedsman,100 watt,"General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",,,,15,1,5.29,
Mars Hydro FC3000/ Super Lemon Haze CBD,Super Lemon Haze CBD,Green House Seed Co.,300 watt,"Green House Feeding,Botanicare,Hesi,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",10.76,14,1,8.82,
Red Jack Auto - 1st time grower,Red jack autoflower,Growers Choice,100 watt,"Dutchpro USA,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1,0.42,
Hulkberry Auto,Hulkberry Automatic,Royal Queen Seeds,150 watt,"Advanced Nutrients,",True,Manual,"Biobizz light mix Grow Medium,",Directly In Substrate,"LST,Defoliation,",,12,1,,3.42
Whiskey Zulu Auto,Whiskey Zulu,Twenty20,,"True Plant Science (TPS),",True,Manual,,Other,"Singing,",,13,1,2.5,
First Ever,Afghani,Growers Choice Seeds,300 watt,"Nature's Living Soil,Dynomyco,Fox Farm,Terpinator,Botanicare,",True,Manual,"Zkittlez Growers Choice Seeds,Bruce Banner III Growers Choice Seeds,AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,LST,Top Dressing,2 x Exhale Co2 original Bags,Super soil created in the beginning,Topping,Defoliation,SoG,Pruning,",26.25,19,1,,
OG Kush,O.G. Kush,Royal Queen Seeds,600 watt,"J.R. Peters, Inc.,PLAGRON.,",True,Manual,"Vermiculite Grow Medium,Other Grow Medium,",Paper Towel,"LST,Topping,FIMing,",10.76,12,1,,5.64
Alimentation critique Kush / serre,Critical Kush,Barney'S Farm,150 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Défoliation,Lolipoping,",,14,2,,3
420 FASTBUDS TESTERS & MARS HYDRO,CBD Auto 20:1,Fast Buds,1440 watt,,True,Manual,"PROMIX HP Grow Medium,",Directly In Substrate,"Defoliation,",26.25,12,1,,2.5
auto fire,Afghan Kush Auto,Fast Buds,,,True,Manual,,,,,8,,,
Blue Dream #12,Blue Dream Auto,Fast Buds,,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,",,11,1,,
XXX- Dutch Chocolate- OUTDOOR,Choco Kush Autoflower,Amsterdam Genetics,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,,,11,3,,14.82
XXX-Dutch Amnesia in Blue-OUTDOOR,Blue Amnesia Autoflower,Amsterdam Genetics,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,,,11,3,,14.82
XXX-Dutch Dynamite OUTDOOR,Dynamighty Autoflower,Amsterdam Genetics,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Other,,,11,3,,14.82
GANJA FARMER CONTEST-MandarineXL Auto,Mandarine XL Auto,Ganja Farmer Seeds,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Other,,,11,2,,14.82
White widow auto RQS Grow,White Widow Automatic,Royal Queen Seeds,"LED / 200W SF-2000,LED / 100W SF-1000,LED / 200W SF-2000,LED / 100W SF-1000,","PLAGRON.,Advanced Nutrients,Bloom City Organics,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Defoliation,LST,",,FLOWERING,,,
GANJA FARMER-Purple OG Punch Auto,Purple OG Punch Auto,Ganja Farmer Seeds,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,,,11,3,,14.82
Tangie Kush; High fertigation Coco,Tangerine Kush,Exotic Seed,150 watt,"PLAGRON.,Atami,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,All purpose peat mix Grow Medium,",Paper Towel,"LST,Defoliation,Lollipopping,ScrOG,",5.38,14,1,6.17,6.17
Gorilla Girl,Gorilla Girl®,Sweet Seeds,"LED / 1000W Custom,","Fox Farm,Bloom City Organics,",True,,"Soil Grow Medium,",Glass Of Water,"LST,",,15,2,,
GANJA FARMER- Rainbow Candy XL Auto,Rainbow Candy XL Auto,Ganja Farmer Seeds,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,11,3,,14.82
Banana Purple auto,Banana Purple Punch Auto,Fast Buds,600 watt,,True,Manual,"Biobizz lightmix Grow Medium,",,"Topping,LST,Defoliation,Flushing,",2.69,8,1,,13.26
Gorilla Punch 1st attempt,Gorilla Punch Auto,Fast Buds,600 watt,,True,Manual,"Biobizz lightmix Grow Medium,",,"ScrOG,LST,",5.38,8,2,,20.74
AMS Supreme auto Viparspectra xs2000,AMS Supreme Auto,Amsterdam Marijuana Seeds AMS,240 watt,"BioBizz,Ecothrive,Shogun,General Hydroponics (GHE),Advanced Nutrients,",True,Drip,"Gorilla Grow Tent GGT Shorty 2x2.5,Soil Grow Medium,",Other,"LST,ScrOG,Defoliation,",4.84,13,1,1.52,10.58
Green Souls,Northern Light Automatic,Royal Queen Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",1.29,9,1,1.06,4.41
FORBIDDEN RUNTZ AUTO FAST BUDS,Forbidden Runtz Auto,Fast Buds,400 watt,"Advanced Nutrients,Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Altro Grow Medium,",Glass Of Water,"LST,Defoliation,",,10,1,,5.22
Summer 2022 Outdoor Autos - Mix 2/2,Gorilla Glue Auto,Barney'S Farm,,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,9,4,5.04,20.81
Quebec Blast,Quebec Blast,Quebec Cannabis Seeds QCS,1000 watt,"Microbe Life Hydro,Impello Biosciences,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,",,23,1,,
Grandmas Purple,Grandmommy Purple,Herbies Seeds,600 watt,,True,Drip,,,"Topping,",13.12,9,6,,22
#00 Setup R&D,Blue Dream Sherbet Autoflowe,Growers Choice,1300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Defoliation,",1.83,15,,,
Power punch old school ba,Power punch,Custom Breeder & Strain,500 watt,"Gaia Green,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,Worm poo Grow Medium,Biochar Grow Medium,",Paper Towel,"Topping,Defoliation,Main-Lining,LST,",13.12,12,,,7
"WSE Kosher Kush, Unitfarm UF4000 v2",Kosher Kush feminized seeds,Weedseedsexpress,400 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"ScrOG,LST,Defoliation,Topping,",4.5,19,1,2.06,7.8
Selection for this season Eureka seeds,Lemon pie - Eureka seeds,Custom Breeder & Strain,"LED / 150W Custom,",,True,Manual,,Glass Of Water,,,19,,,
Selection for this season basktrianglefa,Strawpicanna #3 x Cookies & cream - Basktrianglefarms,Custom Breeder & Strain,"LED / 150W Custom,",,True,Manual,,Glass Of Water,"SoG,",,19,,,
Doses and mimosas,Mimosa Cake Auto,Fast Buds,"LED / 100W (×2) VS1000,","General Hydroponics (GHE),Terpinator,Botanicare,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",,8,,,
Trainwreck Auto,Trainwreck Auto,Fast Buds,600 watt,"Microbe Life Hydro,Impello Biosciences,Mammoth Microbes,",True,Manual,"Soil Grow Medium,",,,,12,1,,
Growers Choise - Forbidden Runtz. FC8000,Double XL Forbidden Runtz Autoflower,Growers Choice,800 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",5.38,11,1,,
West Coast OG,West Coast O.G. Auto,Fast Buds,600 watt,,True,Manual,"Biobizz lightmix Grow Medium,",,"Topping,LST,",,8,2,,
3x3 organic wall to wall,Liberty Haze,Barney'S Farm,300 watt,"Down To Earth,",True,Manual,"Other Grow Medium,Other Grow Medium,Other Grow Medium,Other Grow Medium,",,"LST,Topping,FIMing,HST,ScrOG,Defoliation,",3.28,20,1,,6
